,xx01zvns2b,xx01zvns2b,xx01zvns2b,a71ev2a,a71ev2a,a71ev2a,d68ev3c,d68ev3c,d68ev3c
,openbind_xx01zvns2b_c2_hit_analogues_85percent,openbind_xx01zvns2b_c2_hit_analogues_90percent,openbind_xx01zvns2b_c2_hit_analogues_95percent,openbind_a71ev2a_c2_hit_analogues_85percent,openbind_a71ev2a_c2_hit_analogues_90percent,openbind_a71ev2a_c2_hit_analogues_95percent,openbind_d68ev3c_c2_hit_analogues_85percent,openbind_d68ev3c_c2_hit_analogues_90percent,openbind_d68ev3c_c2_hit_analogues_95percent
smiles,,,,,,,,,
CC(C)c1ccc(OCC(=O)O)cc1,False,False,False,False,False,False,True,False,False
COc1cccc(OCC(=O)O)c1,False,False,False,False,False,False,True,False,False
C#Cc1ccc(OCC(=O)O)cc1,False,False,False,False,False,False,True,False,False
CC(OCCc1ccccc1)C(=O)O,False,False,False,False,False,False,True,False,False
COC(=O)c1ccc(OCC#N)cc1,False,False,False,False,False,False,True,True,False
COC(=O)Cc1ccc(C#N)cc1,False,False,False,False,False,False,True,False,False
COC(=O)CCc1ccc(C=O)cc1,False,False,False,False,False,False,True,False,False
COC(=O)CCc1ccc(OCCN)cc1,False,False,False,False,False,False,True,False,False
N#CCC(CC(=O)O)c1ccccc1,False,False,False,False,False,False,True,False,False
CC(=O)Oc1ccc(CC(=O)O)cc1,False,False,False,False,False,False,True,True,False
CCOc1ccc(C#CC(=O)O)cc1,False,False,False,False,False,False,True,True,False
COc1cccc(CCCC(=O)O)c1,False,False,False,False,False,False,True,False,False
COC(=O)Cc1cccc(CCN)c1,False,False,False,False,False,False,True,False,False
C=CCOc1ccc(CC(=O)O)cc1,False,False,False,False,False,False,True,False,False
CCc1ccc(CCC(=O)OC)cc1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(Cc2ccccc2)nn1,False,False,False,False,False,False,True,False,False
Cc1cc(C(=O)O)nn1-c1ccccc1,False,False,False,False,False,False,True,False,False
COC(=O)c1cn(-c2ccccc2N)nn1,False,False,False,False,False,False,True,True,False
O=C(O)c1cn(-c2ccc(Cl)cc2)nn1,False,False,False,False,False,False,True,True,False
Nc1cccc(-n2ccc(C(=O)O)n2)c1,False,False,False,False,False,False,True,False,False
O=C(O)c1ccn(-c2ccccc2F)n1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1-c1cccc(Br)c1,False,False,False,False,False,False,True,False,False
Cc1ccc(-n2nnc(CC(=O)O)c2C)cc1,False,False,False,False,False,False,True,False,False
Cc1c(CC(=O)O)nnn1-c1ccccc1,False,False,False,False,False,False,True,False,False
Cc1cccc(-n2ncc(C(=O)O)n2)c1,False,False,False,False,False,False,True,False,False
Cc1cccc(-n2cc(C(=O)O)nn2)c1,False,False,False,False,False,False,True,True,False
COC(=O)c1cn(-c2ccc(N)cc2)nn1,False,False,False,False,False,False,True,True,False
Nc1ccc(-n2ccc(C(=O)O)n2)cc1,False,False,False,False,False,False,True,False,False
Cc1cc(F)ccc1-n1cc(C(=O)O)nn1,False,False,False,False,False,False,True,True,False
COC(=O)c1cn(-c2cccnc2)nn1,False,False,False,False,False,False,True,False,False
OCc1cn(-c2ccc(Cl)c(Cl)c2)nn1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1Cc1ccncc1,False,False,False,False,False,False,True,False,False
O=C(O)c1ccn(-c2ccc(Br)cc2)n1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2cccnc2)nn1,False,False,False,False,False,False,True,False,False
O=C(O)c1cnnn1-c1ccccc1Cl,False,False,False,False,False,False,True,False,False
Cc1cc(C(=O)O)ccc1-n1cccn1,False,False,False,False,False,False,True,False,False
COC(=O)c1nnn(-c2ccccc2)c1N,False,False,False,False,False,False,True,False,False
COc1ccc(Cn2cc(C(=O)O)nn2)cc1,False,False,False,False,False,False,True,False,False
O=C(O)c1cnnn1-c1ccccc1,False,False,False,False,False,False,True,False,False
Nc1ccc(-n2cnnn2)c(C(=O)O)c1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1-c1ccc(Br)cc1,False,False,False,False,False,False,True,False,False
O=C(O)c1cnnn1-c1ccc(Br)cc1,False,False,False,False,False,False,True,True,False
COC(=O)c1cn(C2CCCCC2N)nn1,False,False,False,False,False,False,True,False,False
COC(=O)c1cn(-c2ccccc2Br)nn1,False,False,False,False,False,False,True,False,False
Cn1nnc(C(=O)O)c1-c1ccccc1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1C1CCCCC1,False,False,False,False,False,False,True,False,False
O=C(O)c1ccnn1-c1ccc(F)cc1,False,False,False,False,False,False,True,False,False
Cc1ccn(-c2ccccc2C(=O)O)n1,False,False,False,False,False,False,True,True,False
Cc1nn(-c2ccccc2)nc1C(=O)O,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(Cc2ccc(F)cc2)nn1,False,False,False,False,False,False,True,False,False
COC(=O)c1cn(-c2ccc(Br)cc2)nn1,False,False,False,False,False,False,True,True,False
CCOC(=O)c1ccn(-c2ccccc2N)n1,False,False,False,False,False,False,True,False,False
CCc1c(C(=O)O)nnn1Cc1ccccc1,False,False,False,False,False,False,True,False,False
Cc1cnnn1-c1ccc(C(=O)O)cc1,False,False,False,False,False,False,True,True,False
CCc1ccc(-n2cc(C(=O)O)nn2)cc1,False,False,False,False,False,False,True,True,False
Cc1ccccc1-n1ccc(C(=O)O)n1,False,False,False,False,False,False,True,True,False
Cc1ccn(-c2ccc(C(=O)O)cc2)n1,False,False,False,False,False,False,True,False,False
Nc1nnn(-c2ccccc2)c1C(=O)O,False,False,False,False,False,False,True,False,False
N#Cc1cccc(-n2ccc(C(=O)O)n2)c1,False,False,False,False,False,False,True,False,False
Cc1ccn(-c2cccc(C(=O)O)c2)n1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1-c1ccccc1,False,False,False,False,False,False,True,True,False
O=Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,False,False,False,False,False,False,True,False,False
Cc1cc(-n2cc(CO)nn2)ccc1F,False,False,False,False,False,False,True,False,False
Nc1ccccc1-n1ccc(C(=O)O)n1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2cccc(I)c2)nn1,False,False,False,False,False,False,True,True,False
Cc1c(C(=O)O)nnn1-c1ccc(I)cc1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2cccc(Br)c2)nn1,False,False,False,False,False,False,True,True,False
COC(=O)c1cn(-c2cccc(N)c2)nn1,False,False,False,False,False,False,True,True,False
O=C(O)c1cn(-c2ccccc2Br)nn1,False,False,False,False,False,False,True,True,False
Cc1ccc(-n2cc(C(=O)O)nn2)cc1,False,False,False,False,False,False,True,True,True
Cc1ccc(-n2nnc(C(=O)O)c2C)cc1,False,False,False,False,False,False,True,False,False
Cc1cc(C(=O)O)ccc1-n1cnnn1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1-c1ccc(F)cc1,False,False,False,False,False,False,True,False,False
Cc1cc(C(=O)O)ccc1-n1cncn1,False,False,False,False,False,False,True,False,False
CCc1ccccc1-n1cc(C(=O)O)nn1,False,False,False,False,False,False,True,True,True
O=C(O)c1ccccc1-n1ccnn1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1-c1cccc(F)c1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2ccc(F)cc2)nn1,False,False,False,False,False,False,True,True,False
Cc1nn(-c2ccccc2)cc1C(=O)O,False,False,False,False,False,False,True,False,False
O=C(O)c1cnnn1-c1cccc(F)c1,False,False,False,False,False,False,True,True,False
COc1cccc(-n2cc(C(=O)O)nn2)c1,False,False,False,False,False,False,True,True,False
Cc1ccc(-n2ccc(C(=O)O)n2)cc1,False,False,False,False,False,False,True,False,False
Cn1nncc1-c1ccc(C(=O)O)cc1,False,False,False,False,False,False,True,False,False
Cn1nnc(-c2ccccc2)c1C(=O)O,False,False,False,False,False,False,True,False,False
O=C(O)c1cc(F)ccc1-n1cccn1,False,False,False,False,False,False,True,False,False
Cc1nnn(-c2ccc(F)cc2)c1C(=O)O,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2ccccc2Cl)nn1,False,False,False,False,False,False,True,True,False
COc1ccc(-n2cc(C(=O)O)nn2)cc1,False,False,False,False,False,False,True,True,False
O=C(O)c1ccn(-c2ccc(F)cc2)n1,False,False,False,False,False,False,True,False,False
Cc1ccnn1-c1ccc(C(=O)O)cc1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1-c1cccc(Cl)c1,False,False,False,False,False,False,True,False,False
COC(=O)c1ccn(-c2ccc(C#N)cc2)n1,False,False,False,False,False,False,True,False,False
Cc1cccc(-n2nnc(C(=O)O)c2C)c1,False,False,False,False,False,False,True,False,False
O=C([O-])c1nn(-c2ccccc2)cc1O,False,False,False,False,False,False,True,False,False
NC1CCCCC1n1cc(C(=O)O)nn1,False,False,False,False,False,False,True,False,False
Cc1c(C(=O)O)nnn1Cc1ccccc1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2cccc(F)c2)nn1,False,False,False,False,False,False,True,True,False
Cc1cc(F)cc(-n2cc(C(=O)O)nn2)c1,False,False,False,False,False,False,True,False,False
O=C(O)c1ccnn1-c1cccc(Br)c1,False,False,False,False,False,False,True,False,False
O=C(O)c1ccnn1-c1ccc(Br)cc1,False,False,False,False,False,False,True,False,False
Cc1c(CO)nnn1-c1ccc(Br)cc1,False,False,False,False,False,False,True,False,False
CCc1ccc(-n2nnc(C(=O)O)c2C)cc1,False,False,False,False,False,False,True,False,False
Cc1cccc(-c2nn[nH]c2C(=O)O)c1,False,False,False,False,False,False,True,False,False
N#Cc1cccc(-n2nncc2C(=O)O)c1,False,False,False,False,False,False,True,True,False
Cc1cc(C)cc(-n2nncc2C(=O)O)c1,False,False,False,False,False,False,True,False,False
NCc1cccc(-n2ccc(C(=O)O)n2)c1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2ccccc2F)nn1,False,False,False,False,False,False,True,True,False
Cc1ccccc1-n1cc(C(=O)O)cn1,False,False,False,False,False,False,True,False,False
Cc1cn(-c2ccccc2)nc1C(=O)O,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2ccc(Br)cc2)nn1,False,False,False,False,False,False,True,True,False
Cc1cc(C(=O)O)n(-c2ccccc2)n1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2cccc(Cl)c2)nn1,False,False,False,False,False,False,True,True,False
O=C(O)c1ccccc1-n1cc(Br)cn1,False,False,False,False,False,False,True,False,False
O=C(O)c1cnnn1-c1ccccc1Br,False,False,False,False,False,False,True,False,False
O=C(O)c1ccc(F)cc1-n1cccn1,False,False,False,False,False,False,True,False,False
CCOC(=O)c1ccn(-c2ccc(N)cc2)n1,False,False,False,False,False,False,True,False,False
COc1ccccc1-n1cc(C(=O)O)nn1,False,False,False,False,False,False,True,True,False
O=C(O)c1ccn(-c2ccccc2I)n1,False,False,False,False,False,False,True,False,False
CCc1c(C(=O)O)nnn1-c1ccccc1,False,False,False,False,False,False,True,False,False
O=C(O)c1ccn(-c2ccc(O)cc2)n1,False,False,False,False,False,False,True,False,False
Nc1c(C(=O)O)nnn1-c1ccccc1,False,False,False,False,False,False,True,False,False
O=C(O)c1cc(-n2ccnn2)ccc1F,False,False,False,False,False,False,True,False,False
O=C(O)c1nn(-c2ccccc2)cc1O,False,False,False,False,False,False,True,False,False
COC(=O)c1cn(-c2ccc(C(=O)O)cc2)nn1,False,False,False,False,False,False,True,False,False
Cc1ccc(-n2cc(C(=O)O)nn2)cc1C,False,False,False,False,False,False,True,True,False
COC(=O)c1cn(C2CCC(N)CC2)nn1,False,False,False,False,False,False,True,False,False
Nc1ccc(-n2cc(C(=O)O)nn2)cc1,False,False,False,False,False,False,True,True,False
CCOC(=O)c1cn(-c2ccccc2OC)nn1,False,False,False,False,False,False,True,False,False
O=C(O)c1cn(-c2c(F)cccc2F)nn1,False,False,False,False,False,False,True,False,False
COC(=O)c1ccn(-c2cccc(N)c2)n1,False,False,False,False,False,False,True,False,False
COC(=O)c1ccc(-n2cc(C(=O)O)nn2)cc1,False,False,False,False,False,False,True,False,False
Nc1ccc2nccn2c1,False,False,False,False,False,False,True,False,False
N#Cc1cccn2ccnc12,False,False,False,False,False,False,True,False,False
O=Cc1cccn2ccnc12,False,False,False,False,False,False,True,False,False
NCc1ccc2cncn2c1,False,False,False,False,False,False,True,False,False
ClCc1cccn2ccnc12,False,False,False,False,False,False,True,False,False
NCCc1ccc2nccn2c1,False,False,False,False,False,False,True,True,False
NCc1cccn2ccnc12,False,False,False,False,False,False,True,True,False
OCc1cccn2ccnc12,False,False,False,False,False,False,True,False,False
N#Cc1ccn2ccnc2c1,False,False,False,False,False,False,True,True,True
NCc1ccc2nccn2c1,False,False,False,False,False,False,True,True,True
Nc1ccn2ccnc2c1,False,False,False,False,False,False,True,False,False
NCc1ccc2nncn2c1,False,False,False,False,False,False,True,False,False
N#Cc1ccc2nncn2c1,False,False,False,False,False,False,True,False,False
N#Cc1ccn2cnnc2c1,False,False,False,False,False,False,True,False,False
NCCc1cccn2ccnc12,False,False,False,False,False,False,True,False,False
O=Cc1ccc2nccn2c1,False,False,False,False,False,False,True,True,False
ClCc1ccc2nccn2c1,False,False,False,False,False,False,True,True,False
ClCc1ccn2ccnc2c1,False,False,False,False,False,False,True,True,False
OCc1ccn2ccnc2c1,False,False,False,False,False,False,True,True,False
N#CCc1ccc2nccn2c1,False,False,False,False,False,False,True,True,False
NCCc1ccn2ccnc2c1,False,False,False,False,False,False,True,True,True
C#Cc1ccn2ccnc2c1,False,False,False,False,False,False,True,True,True
OCc1ccc2nccn2c1,False,False,False,False,False,False,True,True,False
NCc1cnc2[nH]ccc2c1,False,False,False,False,False,False,True,False,False
NCc1ccnc2[nH]ccc12,False,False,False,False,False,False,True,False,False
NCc1ccn2cncc2c1,False,False,False,False,False,False,True,False,False
O=Cc1ccc2nncn2c1,False,False,False,False,False,False,True,False,False
O=Cc1ccn2ccnc2c1,False,False,False,False,False,False,True,True,False
CNC1CCN(c2cc(C)nc(C)n2)CC1,False,False,False,False,False,False,True,False,False
Cc1cc(NN)nc(-c2ccccn2)n1,False,False,False,False,False,False,True,False,False
Cc1cc(N2CCCC(N)C2)ncn1,False,False,False,False,False,False,True,False,False
CCc1cc(N2CCCC(N)C2)ncn1,False,False,False,False,False,False,True,True,False
CCCNC1CCN(c2cc(C)nc(C)n2)CC1,False,False,False,False,False,False,True,False,False
Cc1nccc(N2CCC(N)CC2)n1,False,False,False,False,False,False,True,False,False
Cc1cc(N2CCC(N)CC2)ncn1,False,False,False,False,False,False,True,False,False
CCc1cc(N2CCC(N)CC2)ncn1,False,False,False,False,False,False,True,True,False
O=C(O)c1cc(N2CCCCC2)ncn1,False,False,False,False,False,False,True,False,False
Cc1cccc(N2CCC(C=O)CC2)n1,False,False,False,False,False,False,True,False,False
Cc1cc(N2CCCC(O)C2)nc(C)n1,False,False,False,False,False,False,True,True,False
Cc1cc(N2CCNCC2)nc(C)n1,False,False,False,False,False,False,True,True,False
CCc1cc(C)nc(C2CCNCC2)n1,False,False,False,False,False,False,True,False,False
Cc1cc(N)nc(N2CCOCC2)n1,False,False,False,False,False,False,True,False,False
Cc1cc(N2CCCC(N)C2)nc(C)n1,False,False,False,False,False,False,True,True,False
Cc1cc(N2CCNCC2)nc(C(C)C)n1,False,False,False,False,False,False,True,False,False
CNC1CCN(c2cc(C)ncn2)CC1,False,False,False,False,False,False,True,True,False
COC1CCN(c2cc(N)ncn2)CC1,False,False,False,False,False,False,True,False,False
Cc1cc(N)nc(-c2ccccc2)n1,False,False,False,False,False,False,True,False,False
Cc1cc(N2CCNCC2)nc(N)n1,False,False,False,False,False,False,True,False,False
Cc1cc(CO)nc(N2CCCCC2)n1,False,False,False,False,False,False,True,False,False
Cc1cc(N2CCC(N)CC2)nc(C)n1,False,False,False,False,False,False,True,True,False
CCCN(C(=O)OC)c1snc(C)c1C#N,False,False,False,False,False,False,True,False,False
O=C(CCl)NC(c1ccccc1)C1CC1,False,False,False,False,False,False,True,False,False
CC(N)C(=O)N(C)Cc1ccncc1,False,False,False,False,False,False,True,False,False
CCCCC(N)C(=O)NC(C)c1cccnc1,False,False,False,False,False,False,True,False,False
O=C(O)C(NC1CC1)c1cccnc1,False,False,False,False,False,False,True,False,False
O=C(NC1CC1CF)c1ccccc1,False,False,False,False,False,False,True,False,False
O=C(NCC1CC1)c1ccc(Cl)nc1,False,False,False,False,False,False,True,False,False
O=C(NC1CC1)c1ccc(Br)nc1,False,False,False,False,False,False,True,False,False
CCCC(N)C(=O)NC(C)c1cccnc1,False,False,False,False,False,False,True,False,False
CN1CCN(c2ncccc2F)CC1=O,False,False,False,False,False,False,True,True,False
O=C1CN(c2ncc(Cl)cc2F)CCN1,False,False,False,False,False,False,True,True,False
CN1CCN(c2ccc(N)nc2)CC1=O,False,False,False,False,False,False,True,False,False
O=C(O)CN1C(=O)NC2(CCc3ccccc32)C1=O,False,False,False,False,False,False,True,False,False
O=C1NC(=O)C2(CCc3c(O)cccc32)N1,False,False,False,False,False,False,True,True,False
O=C1NC(=O)C2(CCc3cc(Cl)ccc32)N1,False,False,False,False,False,False,True,True,False
COc1ccc2c(c1)CCCC21NC(=O)NC1=O,False,False,False,False,False,False,True,False,False
COc1ccc2c(c1)C1(CC2)NC(=O)NC1=O,False,False,False,False,False,False,True,True,False
O=C1CC2(CCc3ccccc32)C(=O)N1,False,False,False,False,False,False,True,False,False
O=C1NC(=O)C2(CCc3ccc(Br)cc32)N1,False,False,False,False,False,False,True,True,False
O=C1NC(=O)C2(CCCCc3ccccc32)N1,False,False,False,False,False,False,True,True,True
O=C1NC(=O)C2(CCCc3ccccc32)N1,False,False,False,False,False,False,True,True,False
O=C1NC(=O)C2(CCc3cccc(Cl)c32)N1,False,False,False,False,False,False,True,False,False
O=C1NC(=O)C2(CCc3ccc(Cl)cc32)N1,False,False,False,False,False,False,True,True,False
O=C1NC(=O)C2(CCc3c(Cl)cccc32)N1,False,False,False,False,False,False,True,True,False
Cc1nc2cc(N)ccc2n1-c1ccccc1,False,False,False,False,False,False,True,False,False
Nc1ccc(-n2cnc3ccccc32)cc1,False,False,False,False,False,False,True,True,False
OCc1nc2ccccc2n1Cc1ccccc1,False,False,False,False,False,False,True,False,False
Nc1nc2ccccc2n1-c1ccccc1,False,False,False,False,False,False,True,False,False
Fc1ccc(-n2c(S)nc3ccccc32)cc1,False,False,False,False,False,False,True,False,False
NCc1cccc(Cn2cnc3ccccc32)c1,False,False,False,False,False,False,True,False,False
N#Cc1ccc(Cn2cnc3ccccc32)cc1,False,False,False,False,False,False,True,False,False
N=C(N)c1ccc(-n2cnc3ccccc32)cc1,False,False,False,False,False,False,True,False,False
Cn1c(-c2cccc(N)c2)nc2ccccc21,False,False,False,False,False,False,True,False,False
O=C(O)c1ccc(-n2cnc3ccccc32)cc1,False,False,False,False,False,False,True,True,False
Nc1ccc2c(c1)ncn2-c1ccccc1,False,False,False,False,False,False,True,True,False
Nc1cccc(Cn2cnc3ccccc32)c1,False,False,False,False,False,False,True,True,False
NCc1ccc(-n2cnc3ccccc32)cc1Cl,False,False,False,False,False,False,True,False,False
O=Cc1nc2ccccc2n1Cc1ccccc1,False,False,False,False,False,False,True,False,False
Cn1c(Cc2ccc(N)cc2)nc2ccccc21,False,False,False,False,False,False,True,False,False
Nc1ccccc1-n1cnc2ccccc21,False,False,False,False,False,False,True,True,False
CC(N)c1ccc(-n2cnc3ccccc32)cc1,False,False,False,False,False,False,True,True,False
CC(O)c1ccc(-n2cnc3ccccc32)cc1,False,False,False,False,False,False,True,True,False
O=c1[nH]c2ccccc2n1-c1cccnc1,False,False,False,False,False,False,True,False,False
Cc1nc2ccccc2n1-c1ccc(C#N)cc1,False,False,False,False,False,False,True,False,False
Cc1nc2ccccc2n1-c1ccc(N)cc1,False,False,False,False,False,False,True,False,False
Cn1cnc2cc(Nc3ccccc3)ccc21,False,False,False,False,False,False,True,True,False
O=c1[nH]c2ccccc2n1-c1ccccc1,False,False,False,False,False,False,True,False,False
Nc1ccc2c(c1)ncn2CCc1ccc(Cl)cc1,False,False,False,False,False,False,True,False,False
O=c1[nH]c2ccccc2n1-c1ccncc1,False,False,False,False,False,False,True,False,False
OCc1ccc(Cn2cnc3ccccc32)cc1,False,False,False,False,False,False,True,True,False
Sc1nc2ccccc2n1-c1ccc(Br)cc1,False,False,False,False,False,False,True,False,False
CC(=O)c1ccc(-n2cnc3ccccc32)cc1,False,False,False,False,False,False,True,True,False
Sc1nc2ccccc2n1CCc1ccccc1,False,False,False,False,False,False,True,False,False
ClCc1nc2ccncc2n1-c1ccccc1,False,False,False,False,False,False,True,False,False
O=Cc1ccc(-n2cnc3ccccc32)cc1,False,False,False,False,False,False,True,True,True
ClCc1nc2cnccc2n1-c1ccccc1,False,False,False,False,False,False,True,False,False
Cc1cccc(-n2cnc3cc(C(=O)O)ccc32)c1,False,False,False,False,False,False,True,False,False
O=c1[nH]c2cnccc2n1Cc1ccccc1,False,False,False,False,False,False,True,False,False
O=C(O)c1ccccc1-n1cnc2ccccc21,False,False,False,False,False,False,True,False,False
NCc1ccc(-n2cnc3ccccc32)nc1,False,False,False,False,False,False,True,False,False
Nc1nc2ccccc2n1-c1ccc(F)cc1,False,False,False,False,False,False,True,False,False
Cc1cccc(-n2c(S)nc3ccccc32)c1,False,False,False,False,False,False,True,False,False
Cn1c(-c2ccc(N)cc2)nc2ccccc21,False,False,False,False,False,False,True,False,False
NCc1ccc(-n2c(=O)[nH]c3ccccc32)cc1,False,False,False,False,False,False,True,False,False
COc1ccc(-n2c(N)nc3ccccc32)cc1,False,False,False,False,False,False,True,False,False
