smiles,0,1
CC(OCC1Cc2ccccc2C1)c1ncc[nH]1,7gpz-a,7gqn-a
COCCn1nc(C(=O)NC(CO)Cc2c[nH]cn2)ccc1=O,7gpz-a,7gqn-a
COCCn1nc(C(=O)N(C)Cc2ncc[nH]2)ccc1=O,7gpz-a,7gqn-a
COCCn1nc(C(=O)NC(C)Cc2c[nH]cn2)ccc1=O,7gpz-a,7gqn-a
COCCc1ccc(OCCCC(=O)NCc2ncc[nH]2)cc1,7gpz-a,7gqn-a
COCCC1(NC(=O)C=Cc2ncc[nH]2)CCCC1,7gpz-a,7gqn-a
COCCC1(C(=O)NCc2ncc[nH]2)CCCC1,7gpz-a,7gqn-a
CCCN(CC)c1nnc(-c2ncc[nH]2)n1CCOC,7gpz-a,7gqn-a
CCOCc1nnc(CN(CCOC)Cc2ncc[nH]2)s1,7gpz-a,7gqn-a
CCOCc1nnc(CNC(c2ncc[nH]2)C(F)(F)F)s1,7gpz-a,7gqn-a
COCCC1(C(=O)N(C)CCNC(=O)CCc2ncc[nH]2)CC1,7gpz-a,7gqn-a
COCCn1c(-c2ncc[nH]2)nnc1N1CC2COCC2C1,7gpz-a,7gqn-a
COCCn1nc(C(F)F)nc1-c1ncc[nH]1,7gpz-a,7gqn-a
O=[N+]([O-])c1ccc(CCOCc2ncc[nH]2)cc1,7gpz-a,7gqn-a
COCCC1CN(c2ncc[nH]2)C1,7gpz-a,7gqn-a
COCCC1CN(S(=O)(=O)c2ncc[nH]2)C1,7gpz-a,7gqn-a
COCCC1CN(Cc2ncc[nH]2)C1,7gpz-a,7gqn-a
COC(CN1CCC(c2c[nH]cn2)CC1)C1CC1,7gpz-a,7gqn-a
CCCCc1nc(COC(C)c2ncc[nH]2)cs1,7gpz-a,7gqn-a
CC(OCc1csc(C2CCCO2)n1)c1ncc[nH]1,7gpz-a,7gqn-a
CC(OCc1cc(Cl)cc2cccnc12)c1ncc[nH]1,7gpz-a,7gqn-a
CCOCc1ccccc1CNCc1nc2c([nH]1)CCCC2,7gpz-a,7gqn-a
COCCC1(CNCc2ncc[nH]2)CC1,7gpz-a,7gqn-a
CCOCc1noc(CNCc2c[nH]cn2)n1,7gpz-a,7gqn-a
COCCc1ncc(CNCc2ncc[nH]2)s1,7gpz-a,7gqn-a
COCCN1CCC(CNCc2ncc[nH]2)C1,7gpz-a,7gqn-a
COCCN1CCC(CNCc2ncc[nH]2)CC1,7gpz-a,7gqn-a
COCCc1nc(-c2ncc[nH]2)n(CCOC(C)C)n1,7gpz-a,7gqn-a
COCCn1ccnc1NC(=O)CSCc1ncc[nH]1,7gpz-a,7gqn-a
O=C1OCCN1CCOCc1ncc[nH]1,7gpz-a,7gqn-a
COCCn1cc(CNC(=O)c2ncc[nH]2)c(=O)[nH]c1=O,7gpz-a,7gqn-a
COCCn1cc(CNC(=O)CCc2c[nH]cn2)c(=O)[nH]c1=O,7gpz-a,7gqn-a
CC(OCC1CC(OC(C)(C)C)C1)c1ncc[nH]1,7gpz-a,7gqn-a
COC(C)c1cn(CCCC(=O)N(C)Cc2ncc[nH]2)nn1,7gpz-a,7gqn-a
COCCc1ccc(S(=O)(=O)NCCCc2ncc[nH]2)cc1,7gpz-a,7gqn-a
COCCc1nc(S(=O)(=O)NCC(C)c2ncc[nH]2)n[nH]1,7gpz-a,7gqn-a
CCOCC(C(=O)NC(C)c1ncc[nH]1)n1cc(CCOC)nn1,7gpz-a,7gqn-a
COCCc1cn(CCC(=O)N(C)Cc2ncc[nH]2)nn1,7gpz-a,7gqn-a
CCC(NC(=O)CCn1cc(CCOC)nn1)c1ncc[nH]1,7gpz-a,7gqn-a
CCOCC(C(=O)NCc1ncc[nH]1)n1cc(CCOC)nn1,7gpz-a,7gqn-a
COCCc1cn(C(C)C(=O)NCCc2ncc[nH]2)nn1,7gpz-a,7gqn-a
COCCc1cn(C(C)CNC(=O)C(O)Cc2c[nH]cn2)nn1,7gpz-a,7gqn-a
CCOCC(C(=O)NC(C)c1ncc[nH]1)n1cc(CCOC)nn1,7gpz-a,7gqn-a
C1CSCCC(C2CCCN2)C1,7gpo-a,7gpq-a
C1CCCC(C2CCNC2)CCC1,7gpo-a,7gpq-a
C1CN(C2CCNC2)C2(C1)CC2,7gpo-a,7gpq-a
C1CC(N2CCSCC2)CN1,7gpo-a,7gpq-a
C1CSCC(N2CCCC2)C1,7gpo-a,7gpq-a
C1=CC(N2CCCC2)CCC1,7gpo-a,7gpq-a
C1CC2CC2N(C2CCNC2)C1,7gpo-a,7gpq-a
C1CCC2(C3CCCN3)CC2C1,7gpo-a,7gpq-a
C1CCC(C2CCCN2)CC1,7gpo-a,7gpq-a
C1CCC(C2CCCN2)SC1,7gpo-a,7gpq-a
C1CCN(C2CCSCC2)C1,7gpo-a,7gpq-a
C1CNC(C2CCCC3CC32)C1,7gpo-a,7gpq-a
C1CCN(C2CCC3(CC2)CC3)C1,7gpo-a,7gpq-a
C1CC(C23CCC(CC2)C3)CN1,7gpo-a,7gpq-a
C1CC2CCC(C1)N2C1CCNC1,7gpo-a,7gpq-a
C1CNC(C2CCSCC2)C1,7gpo-a,7gpq-a
C1CC(C2CCSCC2)CN1,7gpo-a,7gpq-a
C1CC(C2CCC3CC3C2)CN1,7gpo-a,7gpq-a
C1CC(C23CC(C2)C3)CN1,7gpo-a,7gpq-a
C1CCN(C2CC3CC3C2)C1,7gpo-a,7gpq-a
C1CNC(C23CCC(CC2)CC3)C1,7gpo-a,7gpq-a
C1CCCN(C2CCNC2)CCC1,7gpo-a,7gpq-a
C1CC(N2C3CCC2CSC3)CN1,7gpo-a,7gpq-a
C1=C(N2CCCC2)CCCC1,7gpo-a,7gpq-a
C1CN(C2CCNC2)CCC2(C1)CC2,7gpo-a,7gpq-a
C1CC(N2CCC3(CC3)C2)CN1,7gpo-a,7gpq-a
C1CN=C(C2CCNC2)SC1,7gpo-a,7gpq-a
C1=CCCC(C2CCCN2)CCC1,7gpo-a,7gpq-a
C1CC(N2CCSSCC2)CN1,7gpo-a,7gpq-a
C1CC(N2CCC3CC3C2)CN1,7gpo-a,7gpq-a
C1CNC(C2CCC3CC3CC2)C1,7gpo-a,7gpq-a
C1CC(N2CC3(CC3)C2)CN1,7gpo-a,7gpq-a
C1=CC2CCC(C1)N2C1CCNC1,7gpo-a,7gpq-a
C=C1CN(C2CCNC2)C1,7gpo-a,7gpq-a
C1CCC(N2CCCC2)CC1,7gpo-a,7gpq-a
C1CNC(C2CSC2)C1,7gpo-a,7gpq-a
C1=CC(C2CCCN2)CC1,7gpo-a,7gpq-a
C1=CCN(C2CCNC2)C1,7gpo-a,7gpq-a
C1CNC(C2CCC3CC32)C1,7gpo-a,7gpq-a
CCC=C1CCN(C2CCNC2)C1,7gpo-a,7gpq-a
C1CCN(C2CCC3CC32)C1,7gpo-a,7gpq-a
C1CNC(C2CC3CC3C2)C1,7gpo-a,7gpq-a
C1CC(N2CC3CC3C2)CN1,7gpo-a,7gpq-a
C=C1CC(C2CCCN2)C1,7gpo-a,7gpq-a
C1CC(C2CC3CC3C2)CN1,7gpo-a,7gpq-a
C1CCCN(C2CCNC2)CC1,7gpo-a,7gpq-a
C1=CC(C2CCNC2)CCC1,7gpo-a,7gpq-a
C1CNC(C2CCCC3(CC3)C2)C1,7gpo-a,7gpq-a
C1=CCN(C2CCNC2)CC1,7gpo-a,7gpq-a
C1CC(C2CCC3CC32)CN1,7gpo-a,7gpq-a
C1CCN(C23CNCC2C3)C1,7gpo-a,7gpq-a
C1CNCCC(N2CCCC2)C1,7gpo-a,7gpq-a
C1CCN(C23CCNCC2C3)C1,7gpo-a,7gpq-a
C1CC(C2CCNC2)CCN1,7gpo-a,7gpq-a
C1CNC(C2CCCN2)SC1,7gpo-a,7gpq-a
C1CCN(C2CNCC23CC3)C1,7gpo-a,7gpq-a
C1CNCC(C2CCCN2)C1,7gpo-a,7gpq-a
C1CCN(C2CCNCC2)C1,7gpo-a,7gpq-a
C1CCN(C2CNCCSC2)C1,7gpo-a,7gpq-a
C1CCN(C23CCCNCC2C3)C1,7gpo-a,7gpq-a
C1CCSC(C2CCNC2)NC1,7gpo-a,7gpq-a
C1CCSC(C2CCCN2)NC1,7gpo-a,7gpq-a
C1CNC(C2CCNCC2)C1,7gpo-a,7gpq-a
C1CNC(C2CCNC2)SC1,7gpo-a,7gpq-a
C1CCC(C2CCCN2)NC1,7gpo-a,7gpq-a
C1CCN(C2CCNC3(CC3)C2)C1,7gpo-a,7gpq-a
C1CCN(N2CCNCC2)C1,7gpo-a,7gpq-a
C1CCN(C2CNC2)C1,7gpo-a,7gpq-a
C1CC(C2NCCS2)CN1,7gpo-a,7gpq-a
C1CCN(C2CCNC23CC3)C1,7gpo-a,7gpq-a
C1CNCC(N2CCCC2)C1,7gpo-a,7gpq-a
C1CC(C2CNC2)CN1,7gpo-a,7gpq-a
C1CCN(C2CNCC3(CC3)C2)C1,7gpo-a,7gpq-a
C1CCN(C2CCNC2)C1,7gpo-a,7gpq-a
C1CNC(C2CCNC2)C1,7gpo-a,7gpq-a
C1CCC(N2CCCC2)CNC1,7gpo-a,7gpq-a
C1CNC(C2NCCS2)C1,7gpo-a,7gpq-a
C1CCNCC(N2CCCC2)CC1,7gpo-a,7gpq-a
CSCCN(C)C(=O)C(=O)N1CCCC1C(=O)N1CCNCC1,7gpo-a,7gpq-a
C=CCC(C(=O)N1CCCC1C(=O)N1CCNCC1)C(C)C,7gpo-a,7gpq-a
CSCCC(NC(=O)C1CCNC1)C(=O)N1CCCC1,7gpo-a,7gpq-a
CSCCC(NC(=O)C1=CCCNC1)C(=O)N1CCCC1,7gpo-a,7gpq-a
CSCCC(NC(=O)C1=CCCNCC1)C(=O)N1CCCC1,7gpo-a,7gpq-a
CSCCC(NC(=O)C1C2CCN1CC2)C(=O)N1CCCC1,7gpo-a,7gpq-a
CCC(C)(C)C(O)C(=O)N1CCC(NC(=O)C23CCN(CC2)C3)C1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)C2CCCCN2)C1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)C2CCNC2)C1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)C2CCCNC2)C1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)C23CCN(CC2)C3)C1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)C2CCCCCN2)C1,7gpo-a,7gpq-a
CC(C(=O)N1CCC(S(=O)(=O)C(C)C)C1)N1CCNCC1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)CC2CCCCN2)C1,7gpo-a,7gpq-a
COC(C(=O)N1CCC(S(=O)(=O)C(C)C)C1)C1CCNCC1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)C(=O)N(C)C2CCCCNC2)C1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(C(=O)C(=O)NCC2CCCNC2)C1,7gpo-a,7gpq-a
CC(C)S(=O)(=O)C1CCN(S(=O)(=O)CC23CCN(CC2)CC3)C1,7gpo-a,7gpq-a
