name,gnina_score,gnina_score_min,smina_score_min,min_rmsd
NMEMOOQTWSBFNN-UHFFFAOYSA-N-P177-P126-P177-601502,6.020,6.191,-2.178,1.545
GCJLIHVIGLAYJM-UHFFFAOYSA-N-P177-P126-P177-601502,6.066,6.347,-5.336,1.148
BIJUZQUXVURVPM-UHFFFAOYSA-N-P126-P126-P177-601502,5.981,5.866,-0.574,0.654
DSLALQJWRPWPMF-UHFFFAOYSA-N-P126-P126-P177-601502,5.991,6.101,-1.388,1.008
SCZSYHOBNQSALP-UHFFFAOYSA-N-P177-P126-P177-601502,5.865,6.228,0.096,0.897
DEJYBBWTCGYWIZ-UHFFFAOYSA-N-P126-P126-P177-601502,5.957,6.199,-4.850,1.648
GTZMJGKWCXPEMU-UHFFFAOYSA-N-P126-P126-P177-601502,6.107,6.209,1.352,0.610
ZHTXELKXJNSPDV-UHFFFAOYSA-N-P177-P126-P177-601502,5.945,6.285,-6.267,1.239
YPGGOXGVGFFOQH-UHFFFAOYSA-N-P126-P126-P177-601502,5.591,5.447,-4.963,1.220
XNGYCQJOJYRDSR-UHFFFAOYSA-N-P177-P126-P177-601502,6.071,5.988,-2.090,2.375
CDPHROKGUQVNNX-UHFFFAOYSA-N-P177-P126-P177-601502,5.915,5.310,-4.743,5.469
LLDZPHCJSJZSFN-UHFFFAOYSA-N-P183-P126-P183-601502,5.822,5.826,-6.857,1.744
SKWLCASPHPGKCF-UHFFFAOYSA-N-P183-P126-P183-601502,5.731,5.823,-6.173,0.300
GRVBCAZAUPUKFZ-UHFFFAOYSA-N-P183-P126-P183-601502,5.900,6.132,-6.378,0.454
YIQBRUGGXMDKEY-UHFFFAOYSA-N-P183-P126-P183-601502,5.914,5.913,-6.889,1.763
YVHPJRWUHCQUON-UHFFFAOYSA-N-P183-P126-P183-601502,5.880,6.081,-5.719,0.424
MRIKHPOGYPLZKJ-UHFFFAOYSA-N-P183-P126-P183-601502,5.791,5.980,-5.724,0.410
QZNFHAMVIOJLEH-UHFFFAOYSA-N-P183-P126-P183-601502,5.913,5.923,-6.146,0.298
IMTOCZSSUZGMII-UHFFFAOYSA-N-P126-P126-P183-601502,5.931,6.158,-6.328,0.652
FJORHRSFVACLOE-UHFFFAOYSA-N-P126-P126-P183-601502,6.037,6.011,-5.747,0.671
UNSHUWGXKVKHOR-UHFFFAOYSA-N-P183-P126-P183-601502,5.961,6.123,-5.698,0.418
UMGSEODYFWYKOA-UHFFFAOYSA-N-P126-P126-P183-601502,5.833,5.986,-5.261,0.418
GAZCAKNIIVMANI-UHFFFAOYSA-N-P183-P126-P183-601502,5.512,5.591,-4.764,0.449
NFKBWSGWMMTOMN-UHFFFAOYSA-N-P183-P126-P183-601502,5.883,6.001,-5.053,0.455
JWCKBUWRPPQKGH-UHFFFAOYSA-N-P183-P126-P183-601502,5.996,6.094,-6.846,0.783
PBMCPYDYJVOWNM-UHFFFAOYSA-N-P183-P126-P183-601502,5.942,6.098,-5.584,0.446
LXJABMRHPGHKIS-UHFFFAOYSA-N-P183-P126-P183-601502,5.938,6.204,-5.535,1.085
RQYODYAUANDZJE-UHFFFAOYSA-N-P126-P126-P183-601502,5.987,5.704,-4.951,1.326
JWQLFZZVZJQGJI-UHFFFAOYSA-N-P126-P126-P183-601502,5.932,5.855,-5.783,1.544
IMVBRVKIBFNTFN-UHFFFAOYSA-N-P126-P126-P183-601502,6.053,5.947,-2.212,1.031
ATWVTYZZYXHEHG-UHFFFAOYSA-N-P183-P126-P183-601502,6.040,5.875,-3.876,1.357
JNAGOACLKSWBJD-UHFFFAOYSA-N-P126-P126-P183-601502,5.889,5.754,-5.701,1.680
OYDVKSICLADJQR-UHFFFAOYSA-N-P126-P126-P183-601502,5.933,5.798,-5.701,1.695
KMUFPHPBOXOVEH-UHFFFAOYSA-N-P126-P126-P183-601502,6.220,6.114,-1.392,0.715
QAFFVBNCZZHNSX-UHFFFAOYSA-N-P126-P126-P183-601502,5.920,6.074,-6.602,0.829
MGNDDFCFMJSPLL-UHFFFAOYSA-N-P183-P126-P183-601502,6.051,6.379,-5.466,1.064
VHOUMAQIVBBOSM-UHFFFAOYSA-N-P126-P126-P183-601502,5.857,5.631,-5.784,1.612
WMPMKDVSPIZPCW-UHFFFAOYSA-N-P126-P126-P183-601502,6.030,6.320,-4.310,0.789
GMVALWIXUGOHHG-UHFFFAOYSA-N-P126-P126-P183-601502,6.045,6.041,-4.569,1.375
IKFAMCKKRXRBRT-UHFFFAOYSA-N-P126-P126-P183-601502,6.044,6.294,-3.520,1.067
HTTSBEHOPRZHSA-UHFFFAOYSA-N-P126-P126-P183-601502,5.855,5.597,-6.158,1.074
XKVOTHLLZIIZSH-UHFFFAOYSA-N-P180-P141-P180-601502,5.802,6.053,-4.254,0.644
GKWXXOWHCNUEFJ-UHFFFAOYSA-N-P141-P141-P180-601502,6.182,6.279,-5.780,0.370
SGWMMONGTDPZNP-UHFFFAOYSA-N-P141-P141-P180-601502,6.075,6.129,-5.762,0.333
ZVXCLKSCZDSFCA-UHFFFAOYSA-N-P141-P141-P180-601502,6.225,5.939,-5.722,0.981
CUKCWYGWPWXVTR-UHFFFAOYSA-N-P141-P141-P180-601502,5.712,6.143,-5.342,1.354
OGUVBYNAJBMCLL-UHFFFAOYSA-N-P141-P141-P180-601502,5.935,5.978,-3.581,0.631
VFTTWDVHDNVEKD-UHFFFAOYSA-N-P141-P141-P180-601502,5.770,6.177,-7.108,0.962
UGXRHTOVWXZEJA-UHFFFAOYSA-N-P141-P141-P180-601502,6.003,6.024,-5.713,0.638
ZSYQUYSXUNBJIZ-UHFFFAOYSA-N-P141-P141-P180-601502,6.304,6.206,-3.386,0.633
PBDREPJUKDKSIL-UHFFFAOYSA-N-P637-P178-P637-601502,4.869,4.852,-5.743,0.901
KZMVVJAPHIHDFJ-UHFFFAOYSA-N-P637-P178-P637-601502,4.951,4.729,-6.832,0.942
QJXGJNXCMRTAMS-UHFFFAOYSA-N-P637-P178-P637-601502,4.921,4.614,-5.560,0.911
BWCBNWZPONGZGT-UHFFFAOYSA-N-P637-P178-P637-601502,5.024,4.732,-6.743,1.277
XMQBKDVBLVABMW-UHFFFAOYSA-N-P637-P178-P637-601502,4.979,4.584,-6.605,1.496
OAMYKIXDYRQSQG-UHFFFAOYSA-N-P637-P178-P637-601502,4.834,4.548,-6.389,1.067
SPMSOEPHPXNFEO-UHFFFAOYSA-N-P637-P178-P637-601502,4.790,4.454,-5.805,0.882
PZGYIPDAIOZVAY-UHFFFAOYSA-N-P637-P178-P637-601502,4.987,4.699,-6.672,1.005
WRGSLYFIXGUZJY-UHFFFAOYSA-N-P637-P178-P637-601502,5.054,5.246,-6.233,1.503
NSVXUVGOUCIDEY-UHFFFAOYSA-N-P637-P178-P637-601502,4.758,4.642,-4.941,0.868
CTQNIHDSZAAVAC-UHFFFAOYSA-N-P637-P178-P637-601502,4.943,4.614,-5.564,1.253
IUBMMPAQRCKMEB-UHFFFAOYSA-N-P637-P178-P637-601502,4.879,4.686,-6.756,0.817
OGLWVUIGHWZHIV-UHFFFAOYSA-N-P637-P178-P637-601502,4.880,4.579,-6.642,1.401
XROKWHOPPSZYRW-UHFFFAOYSA-N-P637-P178-P637-601502,4.971,4.708,-6.659,0.804
ZQTVOQLPYNQASU-UHFFFAOYSA-N-P637-P178-P637-601502,4.958,4.555,-5.848,1.213
CUIPUQLLZJFLGC-UHFFFAOYSA-N-P637-P178-P637-601502,4.905,4.618,-6.052,1.020
LDIHPHSIUOWOAP-UHFFFAOYSA-N-P637-P178-P637-601502,5.060,4.775,-6.033,1.681
XMEBKAHQBYWMCY-UHFFFAOYSA-N-P637-P178-P637-601502,4.572,4.376,-6.695,0.714
TWFRZASFWPOYPK-UHFFFAOYSA-N-P637-P178-P637-601502,5.041,4.916,-4.364,0.881
IVLUXAZQIRRFDV-UHFFFAOYSA-N-P637-P178-P637-601502,5.093,5.054,-5.899,0.876
IPZLCXUWTRRBKQ-UHFFFAOYSA-N-P637-P178-P637-601502,4.847,4.615,-5.763,1.108
HTNQUOAJSUCZCK-UHFFFAOYSA-N-P637-P178-P637-601502,4.843,4.620,-6.898,0.924
ZQWQSLMHSKINMQ-UHFFFAOYSA-N-P637-P178-P637-601502,4.878,4.610,-6.198,0.611
PGAJFGJQXFMSEH-UHFFFAOYSA-N-P637-P178-P637-601502,5.147,4.993,-5.413,2.279
VRLICSYDIMFDJM-UHFFFAOYSA-N-P637-P178-P637-601502,5.096,4.750,-6.180,0.821
SULAVEFHJJZJQW-UHFFFAOYSA-N-P637-P178-P637-601502,4.872,4.570,-5.956,0.832
DDUFQGTZUGBRQE-UHFFFAOYSA-N-P637-P178-P637-601502,4.912,4.688,-6.447,1.039
GYSJRLNDDQFBMJ-UHFFFAOYSA-N-P637-P178-P637-601502,5.170,5.030,-5.501,1.201
SZGRYLWDWLJSGF-UHFFFAOYSA-N-P637-P178-P637-601502,4.958,4.888,-6.016,1.062
QDJIOGOLXOIZLK-UHFFFAOYSA-N-P637-P178-P637-601502,5.204,5.490,-5.528,0.720
UEVQLUTYPHECSR-UHFFFAOYSA-N-P637-P178-P637-601502,5.029,4.842,-5.971,0.632
ZTPHAHOHXPMFEW-UHFFFAOYSA-N-P637-P178-P637-601502,4.856,4.714,-5.369,1.067
FSDLVZYIZXTDOG-UHFFFAOYSA-N-P637-P178-P637-601502,5.133,4.844,-6.843,1.354
BGWKUVDZDCMYQS-UHFFFAOYSA-N-P637-P178-P637-601502,5.447,5.700,-6.124,0.713
VZOQUEJVDNIXBT-UHFFFAOYSA-N-P637-P178-P637-601502,4.965,4.774,-6.375,1.140
BPHFETZYEHXKEG-UHFFFAOYSA-N-P637-P178-P637-601502,4.846,4.650,-5.307,1.144
RVLWNESPEVASIQ-UHFFFAOYSA-N-P637-P178-P637-601502,5.219,4.974,-5.461,1.019
CZHJMHYBSWAUMO-UHFFFAOYSA-N-P637-P178-P637-601502,4.846,4.891,-6.384,0.583
HOBGWVLGXIQGFJ-UHFFFAOYSA-N-P637-P178-P637-601502,5.243,5.023,-6.204,0.826
HVQXGMVMDKKIQQ-UHFFFAOYSA-N-P637-P178-P637-601502,5.022,4.595,-5.718,2.623
IGFOFSBWWFICDY-UHFFFAOYSA-N-P637-P178-P637-601502,4.916,4.605,-5.516,1.004
UDGJRXWDDYDNOP-UHFFFAOYSA-N-P637-P178-P637-601502,5.022,4.818,-6.987,1.075
KTACDVHEJHZSTD-UHFFFAOYSA-N-P637-P178-P637-601502,5.167,4.912,-5.397,1.114
LGNFJFDAYJJWCX-UHFFFAOYSA-N-P637-P178-P637-601502,4.902,4.704,-5.981,1.053
CSRSHYYBWFWURH-UHFFFAOYSA-N-P637-P178-P637-601502,4.964,4.821,-5.091,0.938
NIGAQWFHEQGEFP-UHFFFAOYSA-N-P637-P178-P637-601502,5.053,4.640,-6.022,1.693
UBRYYXQIKHWCBC-UHFFFAOYSA-N-P637-P178-P637-601502,5.094,4.967,-5.980,1.585
RWYWDCVLAWTSJE-UHFFFAOYSA-N-P637-P178-P637-601502,4.882,4.605,-5.025,1.802
DMFCGHVVUYMHLB-UHFFFAOYSA-N-P637-P178-P637-601502,5.222,5.023,-5.406,1.458
ZUTGNASFPUFKEO-UHFFFAOYSA-N-P637-P178-P637-601502,4.871,4.678,-6.442,0.944
GJOAYYGNADKCLK-UHFFFAOYSA-N-P637-P178-P637-601502,5.095,4.994,-5.761,0.678
VQYSFIJRGLDCHR-UHFFFAOYSA-N-P637-P178-P637-601502,4.979,5.132,-4.938,1.009
NAWQERQEEKMZDE-UHFFFAOYSA-N-P637-P178-P637-601502,4.782,4.383,-6.614,1.118
DCSFFOUIYZRSGC-UHFFFAOYSA-N-P637-P178-P637-601502,5.262,5.201,-6.127,1.359
PXCMASXZSYJTCR-UHFFFAOYSA-N-P637-P178-P637-601502,5.005,4.820,-6.729,1.268
IDRUSGQSJGDZII-UHFFFAOYSA-N-P637-P178-P637-601502,5.063,4.979,-6.639,0.996
IIBMAKUKPJYIAF-UHFFFAOYSA-N-P637-P178-P637-601502,4.944,4.962,-5.939,1.076
KQTOBBKHIDXBJY-UHFFFAOYSA-N-P637-P178-P637-601502,5.187,5.450,-6.245,1.616
BTCRCCHMQZBHPJ-UHFFFAOYSA-N-P637-P178-P637-601502,5.160,5.053,-5.132,0.968
XHVXFNQDEIKXAM-UHFFFAOYSA-N-P637-P178-P637-601502,5.270,4.943,-5.494,1.597
XOBNRJSNSLLBBJ-UHFFFAOYSA-N-P637-P178-P637-601502,5.134,4.687,-5.967,2.199
SEANAVSZPBLPSB-UHFFFAOYSA-N-P637-P178-P637-601502,5.210,5.256,-5.888,1.316
RDHBCGCTSQHQOG-UHFFFAOYSA-N-P637-P178-P637-601502,4.988,4.618,-5.915,1.399
LPGSPJOPJLZYLO-UHFFFAOYSA-N-P637-P178-P637-601502,4.905,4.640,-6.756,0.947
RHJVPFSUVQAFAD-UHFFFAOYSA-N-P637-P178-P637-601502,4.891,4.930,-5.972,0.703
CTQCIPMAJUMYKK-UHFFFAOYSA-N-P637-P178-P637-601502,5.121,4.865,-5.161,1.829
FZZFELYHIZELPQ-UHFFFAOYSA-N-P637-P178-P637-601502,4.962,4.973,-5.355,0.746
HKRZWQMMOCYAMG-UHFFFAOYSA-N-P637-P178-P637-601502,4.919,4.661,-5.683,2.153
TYTRDFYIXLCNAD-UHFFFAOYSA-N-P637-P178-P637-601502,5.493,5.037,-6.236,1.472
ZMUSRROHXZDXAD-UHFFFAOYSA-N-P203-P203-P222-601503,4.965,5.165,-6.225,0.705
WGVVBMPVSAIQED-UHFFFAOYSA-N-P141-P135-P141-601504,4.347,4.766,-4.981,1.793
XGPZLSPSNZRKLF-UHFFFAOYSA-N-P141-P135-P141-601504,4.332,4.562,-5.927,1.873
YJDIOSSIZRBCCU-UHFFFAOYSA-N-P141-P135-P141-601504,4.256,4.652,-3.976,3.354
APUJVGCTMAQZPW-UHFFFAOYSA-N-P141-P135-P141-601504,4.519,4.942,-4.819,1.570
HCQOGGNDLJEIHN-UHFFFAOYSA-N-P135-P135-P141-601504,3.817,4.961,3.350,3.617
BEODMKGCEBJHBY-UHFFFAOYSA-N-P135-P135-P141-601504,3.351,4.802,-3.118,4.052
SZKAHURSLMYUAD-UHFFFAOYSA-N-P135-P135-P141-601504,4.040,4.807,-1.133,3.160
HJNZCZYZWYBPKS-UHFFFAOYSA-N-P141-P135-P141-601504,4.752,4.863,-4.557,1.588
QNKAJJQLFZDZPX-UHFFFAOYSA-N-P141-P135-P141-601504,4.701,4.696,-3.767,1.598
NKUUEFRWHWENJV-UHFFFAOYSA-N-P141-P135-P141-601504,4.811,4.685,-4.932,1.343
MJAIRFAALKWXPA-UHFFFAOYSA-N-P135-P135-P141-601504,3.653,4.918,3.267,4.120
IMDFRWOIAURBJH-UHFFFAOYSA-N-P135-P135-P141-601504,3.454,4.872,2.911,4.570
UZNCYGDXRYRGJJ-UHFFFAOYSA-N-P141-P135-P141-601504,4.953,4.768,-5.198,1.995
CLPVVRIXYQAQKH-UHFFFAOYSA-N-P141-P135-P141-601504,4.954,4.572,-4.643,1.176
HYMDELIBTGMHQU-UHFFFAOYSA-N-P135-P135-P141-601504,4.668,4.455,-3.913,1.672
QUAFGWNJYKPAFK-UHFFFAOYSA-N-P135-P135-P141-601504,3.361,4.872,-4.455,5.347
SDAAPWIOBMMAJO-UHFFFAOYSA-N-P135-P135-P141-601504,4.859,4.884,-4.912,1.720
IMOUFNIZQPFYQN-UHFFFAOYSA-N-P141-P135-P141-601504,4.930,5.272,-5.018,2.127
JGQWRMSNUSJEKV-UHFFFAOYSA-N-P141-P135-P141-601504,4.729,4.540,-5.336,2.198
MQRVDELFLKOGIX-UHFFFAOYSA-N-P135-P135-P141-601504,3.806,4.992,-0.951,3.628
ZWRZMZJYCCGPQW-UHFFFAOYSA-N-P135-P135-P141-601504,3.858,5.154,-1.623,4.812
BXTAJCLGFPUGLT-UHFFFAOYSA-N-P87-P87-P135-601504,5.096,5.393,-1.362,3.736
HZDBIOKZFZWHAA-UHFFFAOYSA-N-P87-P87-P135-601504,4.913,4.933,4.295,2.164
UBZRPYYFJIAMFC-UHFFFAOYSA-N-P87-P87-P135-601504,5.162,5.580,-4.278,3.179
PCLPDWOEUDJUAZ-UHFFFAOYSA-N-P441-P124-P441-601504,5.285,5.168,-1.373,1.267
ZMJZWZLBXFJPQF-UHFFFAOYSA-N-P441-P124-P441-601504,5.243,5.543,-0.415,1.511
XPXDDSZVOFQMIM-UHFFFAOYSA-N-P271-P28-P271-601504,4.939,5.713,-1.130,1.920
ZYWOPNRQCFMFDF-UHFFFAOYSA-N-P271-P28-P271-601504,5.122,5.753,-2.329,2.385
LHINEFFBEZLGTP-UHFFFAOYSA-N-P76-P9-P76-601504,3.921,4.549,-2.744,2.262
CWQUIWRCEMXFMT-UHFFFAOYSA-N-P76-P9-P76-601504,3.934,4.252,-1.923,1.521
YFIDAESKNWECFP-UHFFFAOYSA-N-P76-P9-P76-601504,3.799,3.983,-4.002,2.458
CXCYIBNJCGFMTB-UHFFFAOYSA-N-P76-P9-P76-601504,4.131,4.324,-3.405,2.253
HJCYMYIDFNDTAN-UHFFFAOYSA-N-P76-P9-P76-601504,4.332,4.127,-3.586,2.315
KOBXWNWPTOGHSG-UHFFFAOYSA-N-P76-P9-P76-601504,3.835,4.062,-4.234,2.814
UASTZKAZOIYVOI-UHFFFAOYSA-N-P76-P9-P76-601504,4.122,4.377,-3.098,4.057
ZTERLLUTVOVPKY-UHFFFAOYSA-N-P76-P9-P76-601504,3.949,4.266,-4.102,2.801
AVXNAUFQWXBNEI-UHFFFAOYSA-N-P76-P9-P76-601504,4.053,4.458,-4.130,2.634
LDPZOZJNFOIANG-UHFFFAOYSA-N-P76-P9-P76-601504,4.300,4.172,-4.593,3.145
MSXZCYOWISKQMY-UHFFFAOYSA-N-P76-P9-P76-601504,4.027,4.493,-3.370,2.170
UFBJMASQKWZVJO-UHFFFAOYSA-N-P76-P9-P76-601504,3.983,4.443,-3.816,2.716
YRCHILFIYQZGLZ-UHFFFAOYSA-N-P76-P9-P76-601504,4.174,3.777,-5.502,3.420
GHIAWPWOHGJZFC-UHFFFAOYSA-N-P76-P9-P76-601504,4.292,4.561,-3.303,2.730
BZJNWWWWZLRWBF-UHFFFAOYSA-N-P76-P9-P76-601504,3.892,4.082,-4.075,2.800
QAXMGIZYEFQQAT-UHFFFAOYSA-N-P76-P9-P76-601504,4.406,3.881,-5.026,2.948
NPUMLTFYQROYDB-UHFFFAOYSA-N-P76-P9-P76-601504,4.142,4.071,-3.626,3.431
UYJHDDYHNOTAEK-UHFFFAOYSA-N-P9-P9-P76-601504,4.630,4.173,-4.342,2.170
POQDMVWERIUBTA-UHFFFAOYSA-N-P9-P9-P76-601504,4.616,4.880,-2.728,0.881
OVHYTYKUHPUBKR-UHFFFAOYSA-N-P76-P9-P76-601504,3.900,4.496,-3.284,3.115
RPWLBUIULDXFFQ-UHFFFAOYSA-N-P76-P9-P76-601504,4.125,3.889,-5.235,2.959
HPSYOIDWZCGVIM-UHFFFAOYSA-N-P76-P9-P76-601504,4.513,4.452,-3.632,4.285
SDXXQLOXNUSHOW-UHFFFAOYSA-N-P76-P9-P76-601504,4.447,4.190,-4.163,2.972
MQTSULCDEQVALO-UHFFFAOYSA-N-P76-P9-P76-601504,4.486,4.211,-4.017,2.601
BSIRVHWYKABYMU-UHFFFAOYSA-N-P76-P9-P76-601504,4.470,4.100,-5.174,2.869
HVXLDXITFPGFJS-UHFFFAOYSA-N-P76-P9-P76-601504,4.460,4.272,-4.411,2.390
ROFKHKMBGCUQTH-UHFFFAOYSA-N-P76-P9-P76-601504,4.459,4.811,-3.258,1.127
ONSHOKSXCKRHGR-UHFFFAOYSA-N-P76-P9-P76-601504,4.425,4.278,-4.150,2.773
JYOSNIZMEZSZEB-UHFFFAOYSA-N-P76-P9-P76-601504,4.201,4.693,-3.516,2.511
XLDXDMPLOLSHOF-UHFFFAOYSA-N-P76-P9-P76-601504,4.441,4.285,-3.870,2.756
RGKXBNXITOBCMI-UHFFFAOYSA-N-P76-P9-P76-601504,4.833,4.201,-5.767,2.632
OUKRFDSAMHKIMS-UHFFFAOYSA-N-P76-P9-P76-601504,4.808,4.742,-4.664,3.364
DIAXWFAAFMAQSR-UHFFFAOYSA-N-P87-P87-P439-601504,4.945,5.216,0.554,1.195
OAFVEFZDPSKQDG-UHFFFAOYSA-N-P87-P87-P439-601504,4.459,4.915,-2.139,2.357
KNKZBQHPGXDEMM-UHFFFAOYSA-N-P439-P87-P439-601505,4.961,4.963,-4.492,1.255
RJZIFSKPELRLIS-UHFFFAOYSA-N-P439-P87-P439-601505,4.998,4.925,-5.002,1.384
WVBAKBAQRWIRDM-UHFFFAOYSA-N-P439-P87-P439-601505,4.701,5.146,-2.348,2.451
MRYRZVFKIDASDM-UHFFFAOYSA-N-P87-P87-P439-601505,5.019,4.927,-4.391,0.881
JEGPXZVWPVWCGI-UHFFFAOYSA-N-P439-P87-P439-601505,5.007,4.948,-4.426,1.177
XJQKKBNTMAIOSA-UHFFFAOYSA-N-P87-P87-P439-601505,5.182,5.136,-4.541,1.164
OSOJIFSJLSGDFP-UHFFFAOYSA-N-P439-P87-P439-601505,4.436,4.889,-0.305,2.555
YIPQLZDLDOBAJQ-UHFFFAOYSA-N-P87-P87-P439-601505,5.159,4.964,-4.491,0.951
CRUYGRLEHQLFHZ-UHFFFAOYSA-N-P87-P87-P439-601505,4.883,5.079,-5.115,2.478
QGHSTAJKFDYVEK-UHFFFAOYSA-N-P439-P87-P439-601505,4.630,4.983,2.446,1.546
YHTXAKLMEWRTTI-UHFFFAOYSA-N-P439-P87-P439-601505,4.776,5.089,1.205,2.011
BIVMVLCHXGCTEU-UHFFFAOYSA-N-P439-P87-P439-601505,5.118,5.242,-4.784,2.482
JBTUBECIVPSUQD-UHFFFAOYSA-N-P87-P87-P439-601505,5.053,4.982,-4.145,1.824
AQBPLMQGMLAYHT-UHFFFAOYSA-N-P87-P87-P439-601505,5.219,5.199,-6.136,0.434
DKEDSPUURMVLHM-UHFFFAOYSA-N-P87-P87-P439-601505,5.070,5.112,-5.804,0.530
QJQFNTSESIQPFJ-UHFFFAOYSA-N-P439-P87-P439-601505,4.980,5.089,-4.987,1.897
WXJYXDUPTWVORK-UHFFFAOYSA-N-P439-P87-P439-601505,4.553,5.252,1.772,1.522
CALPBEFGCAHIQT-UHFFFAOYSA-N-P87-P87-P439-601505,5.327,5.392,-6.030,0.475
OUDAPDHWTIBFFN-UHFFFAOYSA-N-P439-P87-P439-601505,4.814,5.249,-0.292,2.380
GEQYOKOEPUPJHN-UHFFFAOYSA-N-P439-P87-P439-601505,5.288,5.417,-3.371,2.395
OYMOMISHKDRNPJ-UHFFFAOYSA-N-P87-P87-P439-601505,5.153,5.140,-5.493,2.104
RXKANFORUSLNDD-UHFFFAOYSA-N-P87-P87-P439-601505,5.142,5.021,-4.709,1.834
HNEAVBWKPSPQSJ-UHFFFAOYSA-N-P87-P87-P439-601505,5.129,4.937,-4.768,1.581
JNNKKDXKOMOTQA-UHFFFAOYSA-N-P439-P87-P439-601505,4.732,5.133,-2.046,3.394
SKVUFYZVPVLIFB-UHFFFAOYSA-N-P439-P87-P439-601505,4.834,5.547,0.273,2.537
KRNDDFJHZWMSAR-UHFFFAOYSA-N-P439-P87-P439-601505,4.769,5.165,2.715,1.917
ALLDMVZLBLZBCY-UHFFFAOYSA-N-P87-P87-P439-601505,5.358,5.308,-4.949,0.610
VASHJITYRBAHPO-UHFFFAOYSA-N-P87-P87-P439-601505,5.111,5.128,-4.093,0.787
BVYYBSJFBUBOGX-UHFFFAOYSA-N-P439-P87-P439-601505,4.514,5.337,1.413,2.322
HLZQRTYSAHGKSR-UHFFFAOYSA-N-P87-P87-P439-601505,5.298,5.191,-4.404,0.488
BRCJQMFQGRSILI-UHFFFAOYSA-N-P439-P87-P439-601505,4.696,5.138,-3.295,3.328
CWGJBMFGISOZDI-UHFFFAOYSA-N-P87-P87-P439-601505,5.124,5.110,-4.703,0.868
DEGJEROPLQHNSB-UHFFFAOYSA-N-P439-P87-P439-601505,4.542,4.890,-1.376,2.470
YUTUPMZPVKQRSH-UHFFFAOYSA-N-P87-P87-P439-601505,5.262,5.258,-4.709,0.522
FDKHDFLRRSSYOE-UHFFFAOYSA-N-P439-P87-P439-601505,4.987,5.461,-0.772,2.379
ZMLUHQOFAASPHV-UHFFFAOYSA-N-P439-P87-P439-601505,4.810,5.081,2.189,1.793
PWPWQNLRJLLXME-UHFFFAOYSA-N-P439-P87-P439-601505,5.028,5.394,-2.226,2.872
NMTWUOQNIJMWRS-UHFFFAOYSA-N-P439-P87-P439-601505,5.062,5.454,-3.033,2.354
XRGSAEFDILRMMJ-UHFFFAOYSA-N-P439-P87-P439-601505,3.981,4.963,2.067,2.492
OJUCMMCTZOCDLI-UHFFFAOYSA-N-P439-P87-P439-601505,4.904,5.339,-1.688,2.443
ZNTNBSMFHSDHAD-UHFFFAOYSA-N-P439-P87-P439-601505,4.761,5.270,-0.039,2.454
HFEXFXBGFYYULV-UHFFFAOYSA-N-P439-P87-P439-601505,4.963,5.306,-3.265,2.679
VQUDZAIWFMJRHZ-UHFFFAOYSA-N-P87-P87-P439-601505,5.263,5.179,-4.881,0.835
KZCDQXZJFBONMV-UHFFFAOYSA-N-P87-P87-P439-601505,5.396,5.391,-5.419,0.714
SRYGEIKFCQBGBC-UHFFFAOYSA-N-P439-P87-P439-601505,5.174,5.307,-5.392,1.595
VTPXYHJESWGONK-UHFFFAOYSA-N-P439-P87-P439-601505,4.788,5.199,3.454,1.367
MOLJTLPXQKBXOS-UHFFFAOYSA-N-P439-P87-P439-601505,4.716,5.341,-1.425,2.166
PYPYOHDFUOUTME-UHFFFAOYSA-N-P439-P87-P439-601505,4.488,5.229,1.727,1.843
COHVHEOCGNCZNE-UHFFFAOYSA-N-P439-P87-P439-601505,4.985,5.370,-1.165,2.760
DYQFGICUYIWWNQ-UHFFFAOYSA-N-P439-P87-P439-601505,4.736,5.102,-4.985,2.540
ISZNWYURAVGPGY-UHFFFAOYSA-N-P439-P87-P439-601505,4.685,5.380,-4.328,2.981
LNTDHWHTTIHEPR-UHFFFAOYSA-N-P439-P87-P439-601505,4.953,5.211,-1.574,2.663
BNNDXNVOYQFXIK-UHFFFAOYSA-N-P439-P87-P439-601505,4.935,5.184,3.602,1.401
KWEJVZWSGIRBBJ-UHFFFAOYSA-N-P439-P87-P439-601505,5.001,4.982,-4.915,1.766
XSAQLKKKEAYCQI-UHFFFAOYSA-N-P439-P87-P439-601505,4.638,5.501,0.014,2.225
NOCRQZYFRGWJJD-UHFFFAOYSA-N-P439-P87-P439-601505,5.072,5.324,-2.281,2.463
BJEPSUXOJQRQJB-UHFFFAOYSA-N-P439-P87-P439-601505,4.635,5.150,0.014,2.149
RKUXKVVIOLKVTN-UHFFFAOYSA-N-P87-P87-P439-601505,5.139,5.364,-5.357,2.365
XRZDFAPXFVNCRK-UHFFFAOYSA-N-P87-P87-P439-601505,5.180,5.139,-4.527,0.798
NAAPUSVQHDNDDM-UHFFFAOYSA-N-P439-P87-P439-601505,4.352,5.049,5.347,2.023
MWVHJUCPNJLLSN-UHFFFAOYSA-N-P439-P87-P439-601505,5.064,5.494,4.426,1.661
ZQBLLMBVGNIGMX-UHFFFAOYSA-N-P439-P87-P439-601505,4.467,5.068,6.488,2.226
VETCPAIOKUQKNK-UHFFFAOYSA-N-P439-P87-P439-601505,5.153,5.413,1.157,2.573
IOUUCSULFNHZSK-UHFFFAOYSA-N-P439-P87-P439-601505,4.997,5.357,3.136,1.552
