compound_id,smiles,inchikey,required_amount_mg,quoted_amount_mg,quote_id,quote_supplier,quote_catalogue,quote_entry,quote_price,quote_currency,quote_lead_time_days,quoted_purity,quoted_smiles,quote_date,num_downstream_products,num_downstream_reaction_types,num_downstream_reactions,num_downstream (Amidation),num_downstream (Steglich_esterification),num_downstream (N-nucleophilic_aromatic_substitution),num_downstream (Reductive_amination),num_downstream (Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol),num_downstream (Ester_amidation),downstream_product_ids,downstream_reaction_types,downstream_reaction_ids
137481,CN1C(=O)CCC(C(=O)O)C1c1cccs1,QKMBIOAOPNQEAH-UHFFFAOYSA-N,1.0,1.0,209,Enamine,,EN300-81636,28.0,EUR,,,CN1C(=O)CCC(C(=O)O)C1c1cccs1,2025-12-01,1,1,1,1.0,,,,,,{137719},{'Amidation'},{7036}
137562,NCC1CCC(F)(F)C(=O)N1,JXNNCCRFGWSDAU-UHFFFAOYSA-N,2.0,10.0,2289,Enamine,,EN300-1087098,200.0,EUR,,,NCC1CCC(F)(F)C(=O)N1,2025-12-01,2,1,2,2.0,,,,,,"{137874, 137719}",{'Amidation'},"{7036, 7191}"
137482,O=Cc1ccc(N2CCCC(C(=O)O)C2)o1,SKBRIWPGEGSGJR-UHFFFAOYSA-N,1.0,1.0,210,Enamine,,EN300-399768,40.0,EUR,,,O=Cc1ccc(N2CCCC(C(=O)O)C2)o1,2025-12-01,1,1,1,1.0,,,,,,{137720},{'Amidation'},{7037}
137493,O=C(O)C1CCC(=O)N(c2cccc(F)c2)C1,QTEXNGJSKPHGAF-UHFFFAOYSA-N,1.0,1.0,214,Enamine,,EN300-298995,17.0,EUR,,,O=C(O)C1CCC(=O)N(c2cccc(F)c2)C1,2025-12-01,1,1,1,1.0,,,,,,{137798},{'Amidation'},{7115}
137456,CN1C(=O)CCC(C(=O)O)C1c1nccn1C,OZDQYGCNRNGBJK-UHFFFAOYSA-N,1.0,1.0,217,Enamine,,EN300-332416,58.0,EUR,,,CN1C(=O)CC[C@H](C(=O)O)[C@H]1c1nccn1C,2025-12-01,1,1,1,1.0,,,,,,{137874},{'Amidation'},{7191}
138020,CC(C)C(CC(=O)O)c1c[nH]c2ccccc12,FHQYOYXBMOXDKF-UHFFFAOYSA-N,2.0,10.0,2307,Enamine,,EN300-231187,24.0,EUR,,,CC(C)C(CC(=O)O)c1c[nH]c2ccccc12,2025-12-01,2,1,2,2.0,,,,,,"{138159, 138095}",{'Amidation'},"{7342, 7406}"
138037,c1cc(CNC2CC2)ccn1,FKVLLYTWAGEYSO-UHFFFAOYSA-N,1.0,1.0,223,Enamine,,EN300-14606,14.0,EUR,,,c1cc(CNC2CC2)ccn1,2025-12-01,1,1,1,1.0,,,,,,{138095},{'Amidation'},{7342}
138056,CN(Cc1ccncc1)CC(O)CN,ZLQZWOGHGIDSEJ-UHFFFAOYSA-N,1.0,1.0,224,Enamine,,EN300-332508,56.0,EUR,,,CN(Cc1ccncc1)CC(O)CN.Cl.Cl.Cl,2025-12-01,1,1,1,1.0,,,,,,{138159},{'Amidation'},{7406}
138025,Cn1c2c(c3ccccc31)CC(C(=O)O)C2,QELWNJGYPKKMIZ-UHFFFAOYSA-N,1.0,1.0,225,Enamine,,EN300-1725652,151.0,EUR,,,Cn1c2c(c3ccccc31)CC(C(=O)O)C2,2025-12-01,1,1,1,1.0,,,,,,{138182},{'Amidation'},{7429}
138070,CN1C(=O)CC(CN)C1c1ccncc1,FHRVACOAZZOVTQ-UHFFFAOYSA-N,1.0,1.0,226,Enamine,,EN300-301991,41.0,EUR,,,CN1C(=O)C[C@H](CN)[C@H]1c1ccncc1,2025-12-01,1,1,1,1.0,,,,,,{138182},{'Amidation'},{7429}
138539,CC(Br)C(=O)Br,ILLHORFDXDLILE-UHFFFAOYSA-N,1.0,1.0,243,Enamine,,EN300-36267,14.0,EUR,,,CC(Br)C(=O)Br,2025-12-01,1,1,1,,,,1.0,,,{138634},{'Reductive_amination'},{7777}
138591,Nc1nc(Cl)nc2scnc12,NBKIKJCJEHROHS-UHFFFAOYSA-N,1.0,1.0,229,Enamine,,EN300-28309233,42.0,EUR,,,Nc1nc(Cl)nc2scnc12,2025-12-01,1,1,1,,,,1.0,,,{138634},{'Reductive_amination'},{7777}
138862,O=C(O)CCc1cc2ccccc2[nH]c1=O,MAJKZLDETGGBOT-UHFFFAOYSA-N,12.0,12.0,,Enamine,,EN300-118139,21.6,EUR,,,O=C(O)CCc1cc2ccccc2[nH]c1=O,2025-12-01,12,1,12,,12.0,,,,,"{138883, 138884, 138885, 138910, 138892, 138897, 138902, 138903, 138908, 138877, 138878, 138879}",{'Steglich_esterification'},"{8036, 8005, 8006, 8007, 8038, 8011, 8012, 8013, 8020, 8025, 8030, 8031}"
138865,OCc1cnc2n1CCC2,BDQHFHMDXRFNGB-UHFFFAOYSA-N,2.0,10.0,2380,Enamine,,EN300-1693229,14.0,EUR,,,OCc1cnc2n1CCC2,2025-12-01,2,1,2,,2.0,,,,,"{138882, 138877}",{'Steglich_esterification'},"{8010, 8005}"
138866,OCc1cncn1C1CC1,ACXJTLNSCOMIMP-UHFFFAOYSA-N,2.0,10.0,2381,Enamine,,EN300-95408,14.0,EUR,,,OCc1cncn1C1CC1,2025-12-01,2,1,2,,2.0,,,,,"{138880, 138878}",{'Steglich_esterification'},"{8008, 8006}"
138867,CC(C)n1cncc1CO,ONPSVGKOIVAXHJ-UHFFFAOYSA-N,2.0,10.0,2382,Enamine,,EN300-1174403,14.0,EUR,,,CC(C)n1cncc1CO,2025-12-01,2,1,2,,2.0,,,,,"{138881, 138879}",{'Steglich_esterification'},"{8009, 8007}"
138863,NC(Cc1cnc2ccccc2c1)C(=O)O,KWWSORXERGAEGJ-UHFFFAOYSA-N,12.0,12.0,,Enamine,,EN300-6501420,36.0,EUR,,,Cl.Cl.NC(Cc1cnc2ccccc2c1)C(=O)O,2025-12-01,12,1,12,,12.0,,,,,"{138880, 138881, 138882, 138886, 138887, 138891, 138895, 138896, 138901, 138904, 138906, 138909}",{'Steglich_esterification'},"{8032, 8034, 8037, 8008, 8009, 8010, 8014, 8015, 8019, 8023, 8024, 8029}"
138868,OCc1cnc2n1CCOC2,FGQQANPZDFWDOK-UHFFFAOYSA-N,2.0,10.0,2384,Enamine,,EN300-295271,69.0,EUR,,,OCc1cnc2n1CCOC2,2025-12-01,2,1,2,,2.0,,,,,"{138883, 138891}",{'Steglich_esterification'},"{8019, 8011}"
138869,OC1CCCn2c1cnc2Br,RBFKJVJPSUOHRU-UHFFFAOYSA-N,2.0,10.0,2385,Enamine,,EN300-6817804,198.0,EUR,,,OC1CCCn2c1cnc2Br,2025-12-01,2,1,2,,2.0,,,,,"{138884, 138886}",{'Steglich_esterification'},"{8012, 8014}"
138870,OCc1cncn1CC(F)F,KMOMVAOYAQPOHF-UHFFFAOYSA-N,2.0,10.0,2386,Enamine,,EN300-1174416,64.0,EUR,,,OCc1cncn1CC(F)F,2025-12-01,2,1,2,,2.0,,,,,"{138885, 138887}",{'Steglich_esterification'},"{8013, 8015}"
138871,OCc1cncn1CC(F)(F)F,IVCFRVLWODKSFC-UHFFFAOYSA-N,2.0,10.0,2387,Enamine,,EN300-192329,56.0,EUR,,,OCc1cncn1CC(F)(F)F,2025-12-01,2,1,2,,2.0,,,,,"{138896, 138892}",{'Steglich_esterification'},"{8024, 8020}"
138872,OCc1c(Br)nc2n1CCOC2,WKRWBCONKGIOQJ-UHFFFAOYSA-N,2.0,10.0,2388,Enamine,,EN300-337813,56.0,EUR,,,OCc1c(Br)nc2n1CCOC2,2025-12-01,2,1,2,,2.0,,,,,"{138897, 138895}",{'Steglich_esterification'},"{8025, 8023}"
138873,OCc1cncn1Cc1ccccc1,GQZILHANXWXTIW-UHFFFAOYSA-N,2.0,10.0,2389,Enamine,,EN300-157595,14.0,EUR,,,OCc1cncn1Cc1ccccc1,2025-12-01,2,1,2,,2.0,,,,,"{138901, 138902}",{'Steglich_esterification'},"{8029, 8030}"
138874,OCc1cnc(S)n1Cc1ccccc1,IIQWCVZBUKMFBS-UHFFFAOYSA-N,2.0,10.0,2390,Enamine,,EN300-157597,14.0,EUR,,,OCc1cnc(S)n1Cc1ccccc1,2025-12-01,2,1,2,,2.0,,,,,"{138904, 138903}",{'Steglich_esterification'},"{8032, 8031}"
138875,OCc1cnc(S)n1Cc1cccc(F)c1,GKOGYMVOLBRQTJ-UHFFFAOYSA-N,2.0,10.0,2391,Enamine,,EN300-250254,24.0,EUR,,,OCc1cnc(S)n1Cc1cccc(F)c1,2025-12-01,2,1,2,,2.0,,,,,"{138906, 138908}",{'Steglich_esterification'},"{8034, 8036}"
138876,CC(c1ccc(Cl)cc1)n1c(CO)cnc1S,VPYXUSJUBSGJJT-UHFFFAOYSA-N,2.0,10.0,2392,Enamine,,EN300-255829,47.0,EUR,,,CC(c1ccc(Cl)cc1)n1c(CO)cnc1S,2025-12-01,2,1,2,,2.0,,,,,"{138909, 138910}",{'Steglich_esterification'},"{8037, 8038}"
138914,CN(C)C(C)(C)CO,XRIBIDPMFSLGFS-UHFFFAOYSA-N,1.0,1.0,319,Enamine,,EN300-100292,14.0,EUR,,,CN(C)C(C)(C)CO,2025-12-01,1,1,1,,,,,1.0,,{138957},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8058}
138923,S=c1nc2ccccc2c(NC2CC2)[nH]1,NXCFCEPTDNAAQT-UHFFFAOYSA-N,1.0,1.0,314,Enamine,,EN300-23476,15.0,EUR,,,S=c1nc2ccccc2c(NC2CC2)[nH]1,2025-12-01,1,1,1,,,,,1.0,,{138957},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8058}
129561,Clc1nc(NCc2ccco2)c2ccccc2n1,NARXCNYVOMSZRH-UHFFFAOYSA-N,1.0,1.0,326,Enamine,,EN300-246946,29.0,EUR,,,Clc1nc(NCc2ccco2)c2ccccc2n1,2025-12-01,1,1,1,,,,,1.0,,{138966},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8067}
138913,CC1(CO)N=N1,RIFDUEMPDUTSHB-UHFFFAOYSA-N,4.0,10.0,2393,Enamine,,EN300-364737,69.0,EUR,,,CC1(CO)N=N1,2025-12-01,4,1,4,,,,,4.0,,"{138968, 138978, 138979, 138966}",{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},"{8080, 8067, 8069, 8079}"
138934,S=c1nc(Nc2ccccc2)c2ccccc2[nH]1,ADLSBRLSQMUINQ-UHFFFAOYSA-N,1.0,1.0,328,Enamine,,EN300-11251,15.0,EUR,,,S=c1nc(Nc2ccccc2)c2ccccc2[nH]1,2025-12-01,1,1,1,,,,,1.0,,{138968},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8069}
138917,O=C1CCC(CO)N1,HOBJEFOCIRXQKH-UHFFFAOYSA-N,1.0,1.0,329,Enamine,,EN300-27221,14.0,EUR,,,O=C1CC[C@@H](CO)N1,2025-12-01,1,1,1,,,,,1.0,,{138970},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8071}
138931,c1coc(CNc2ncnc3ccccc23)c1,DUNCYLVJORGPHP-UHFFFAOYSA-N,1.0,1.0,318,Enamine,,EN300-185895,17.0,EUR,,,c1coc(CNc2ncnc3ccccc23)c1,2025-12-01,1,1,1,,,,,1.0,,{138970},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8071}
138937,S=c1nc2ccccc2c(Nc2ccccc2Cl)[nH]1,NEFNIHJHCCFDRE-UHFFFAOYSA-N,1.0,1.0,331,Enamine,,EN300-21833,15.0,EUR,,,S=c1nc2ccccc2c(Nc2ccccc2Cl)[nH]1,2025-12-01,1,1,1,,,,,1.0,,{138978},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8079}
138938,Clc1nc(NCc2ccccc2)c2ccccc2n1,JXCBIDUKEIBVKZ-UHFFFAOYSA-N,1.0,1.0,332,Enamine,,EN300-266800,14.0,EUR,,,Clc1nc(NCc2ccccc2)c2ccccc2n1,2025-12-01,1,1,1,,,,,1.0,,{138979},{'Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol'},{8080}
139071,O=C(O)C1CCCC2(CCC2)O1,UEFGEYGGAAVULW-UHFFFAOYSA-N,1.0,1.0,353,Enamine,,EN300-3031934,35.0,EUR,,,O=C(O)C1CCCC2(CCC2)O1,2025-12-01,1,1,1,1.0,,,,,,{139179},{'Amidation'},{8222}
139109,Nc1cc(Br)n2ccnc2c1,CUJDYBRPBBPTIN-UHFFFAOYSA-N,19.0,19.0,,Enamine,,EN300-52413092,174.79999999999998,EUR,,,Cl.Cl.Nc1cc(Br)n2ccnc2c1,2025-12-01,19,1,19,19.0,,,,,,"{139266, 139270, 139281, 139292, 139294, 139300, 139179, 139307, 139185, 139317, 139318, 139320, 139195, 139204, 139341, 139356, 139230, 139240, 139247}",{'Amidation'},"{8324, 8335, 8337, 8343, 8350, 8222, 8228, 8360, 8361, 8363, 8238, 8247, 8384, 8399, 8273, 8283, 8290, 8309, 8313}"
139068,CC1(C)OC2(C(=O)O)CCC1C2,YHFMMBFLFWWVEI-UHFFFAOYSA-N,1.0,1.0,350,Enamine,,EN300-27148488,58.0,EUR,,,CC1(C)OC2(C(=O)O)CCC1C2,2025-12-01,1,1,1,1.0,,,,,,{139185},{'Amidation'},{8228}
139073,CC1(C)CCCC(C)(C(=O)O)O1,JPFVEUNQMVVIDU-UHFFFAOYSA-N,1.0,1.0,355,Enamine,,EN300-3039063,37.0,EUR,,,CC1(C)CCCC(C)(C(=O)O)O1,2025-12-01,1,1,1,1.0,,,,,,{139195},{'Amidation'},{8238}
139075,CC12CC(C(=O)O)(C1)OC2(C)C,LWCGLOKUJZCHMA-UHFFFAOYSA-N,1.0,1.0,357,Enamine,,EN300-52317102,57.0,EUR,,,CC12CC(C(=O)O)(C1)OC2(C)C,2025-12-01,1,1,1,1.0,,,,,,{139204},{'Amidation'},{8247}
139080,O=C(O)C1CCCC2(CCOC2)O1,LAWDEFXDGSCAPT-UHFFFAOYSA-N,1.0,1.0,361,Enamine,,EN300-3064358,42.0,EUR,,,O=C(O)C1CCCC2(CCOC2)O1,2025-12-01,1,1,1,1.0,,,,,,{139230},{'Amidation'},{8273}
139076,CC1(C)OC2(C(=O)O)CCC1CC2,PBQMCXSYTJGSET-UHFFFAOYSA-N,1.0,1.0,358,Enamine,,EN300-8133596,57.0,EUR,,,CC1(C)OC2(C(=O)O)CCC1CC2,2025-12-01,1,1,1,1.0,,,,,,{139240},{'Amidation'},{8283}
139079,CC1(C)OCC(C(=O)O)OC1(C)C,ZLABWJWZBYRJTH-UHFFFAOYSA-N,1.0,1.0,360,Enamine,,EN300-52419547,34.0,EUR,,,CC1(C)OCC(C(=O)O)OC1(C)C,2025-12-01,1,1,1,1.0,,,,,,{139247},{'Amidation'},{8290}
139084,O=C(O)C1CCCC2(CCCCC2)O1,PHEOZNNMCWWEQD-UHFFFAOYSA-N,1.0,1.0,366,Enamine,,EN300-3499796,34.0,EUR,,,O=C(O)C1CCCC2(CCCCC2)O1,2025-12-01,1,1,1,1.0,,,,,,{139266},{'Amidation'},{8309}
139086,O=C(O)C1CCCC2(CCOCC2)O1,DZABLDNOGABVGU-UHFFFAOYSA-N,1.0,1.0,367,Enamine,,EN300-3510000,42.0,EUR,,,O=C(O)C1CCCC2(CCOCC2)O1,2025-12-01,1,1,1,1.0,,,,,,{139270},{'Amidation'},{8313}
139087,CCOC(=O)C12CC(C)(C1)OC2C(=O)O,IVQDKFFARATCQC-UHFFFAOYSA-N,1.0,1.0,368,Enamine,,EN300-28256973,83.0,EUR,,,CCOC(=O)C12CC(C)(C1)OC2C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{139281},{'Amidation'},{8324}
139051,Cc1cn2ccc(N)cc2n1,VWVRRNUIGQUURB-UHFFFAOYSA-N,2.0,10.0,2422,Enamine,,EN300-307003,34.0,EUR,,,Cc1cn2ccc(N)cc2n1,2025-12-01,2,1,2,2.0,,,,,,"{139322, 139291}",{'Amidation'},"{8365, 8334}"
139090,CC(C)(C)OC(C(=O)O)c1ccccc1,YPCKHPPKPKEHMI-UHFFFAOYSA-N,2.0,10.0,2454,Enamine,,EN300-117108,15.0,EUR,,,CC(C)(C)OC(C(=O)O)c1ccccc1,2025-12-01,2,1,2,2.0,,,,,,"{139291, 139292}",{'Amidation'},"{8334, 8335}"
139088,COC(=O)C12CC(C(=O)O)(C1)OC2(C)C,FYEXBTGOEZFCFW-UHFFFAOYSA-N,1.0,1.0,369,Enamine,,EN300-46600026,42.0,EUR,,,COC(=O)C12CC(C(=O)O)(C1)OC2(C)C,2025-12-01,1,1,1,1.0,,,,,,{139294},{'Amidation'},{8337}
139091,CC(=O)OCC12CCC(C(=O)O)(CC1)O2,OYSPBNJKZISQNB-UHFFFAOYSA-N,1.0,1.0,371,Enamine,,EN300-39851164,23.0,EUR,,,CC(=O)OCC12CCC(C(=O)O)(CC1)O2,2025-12-01,1,1,1,1.0,,,,,,{139300},{'Amidation'},{8343}
139049,Cc1cnc2cc(N)ccn12,AJIZCCCKGWLUQK-UHFFFAOYSA-N,1.0,1.0,335,Enamine,,EN300-7547488,56.0,EUR,,,Cc1cnc2cc(N)ccn12.Cl.Cl,2025-12-01,1,1,1,1.0,,,,,,{139304},{'Amidation'},{8347}
139092,CC(C)(C)OC(Cc1ccccc1)C(=O)O,DSRAXLWJLVSPSD-UHFFFAOYSA-N,2.0,10.0,2456,Enamine,,EN300-27782175,69.0,EUR,,,CC(C)(C)O[C@H](Cc1ccccc1)C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{139304, 139307}",{'Amidation'},"{8347, 8350}"
139052,Nc1ccn2c(Br)cnc2c1,SQFWLVPZAQJCPG-UHFFFAOYSA-N,2.0,10.0,2423,Enamine,,EN300-27755181,23.0,EUR,,,Cl.Cl.Nc1ccn2c(Br)cnc2c1,2025-12-01,2,1,2,2.0,,,,,,"{139324, 139311}",{'Amidation'},"{8354, 8367}"
139093,O=C(O)C1CCCC2(CCC(F)(F)CC2)O1,QSSBMTNPFGUXKM-UHFFFAOYSA-N,2.0,10.0,2457,Enamine,,EN300-37153619,69.0,EUR,,,O=C(O)C1CCCC2(CCC(F)(F)CC2)O1,2025-12-01,2,1,2,2.0,,,,,,"{139318, 139311}",{'Amidation'},"{8361, 8354}"
139094,CCOC(=O)C12CC(C(=O)O)(C1)OC2(C)C,VSDUOEOJGIZQQF-UHFFFAOYSA-N,1.0,1.0,374,Enamine,,EN300-6474059,90.0,EUR,,,CCOC(=O)C12CC(C(=O)O)(C1)OC2(C)C,2025-12-01,1,1,1,1.0,,,,,,{139317},{'Amidation'},{8360}
139096,CC(C)(C)OC(=O)NCC12CC(C1)C(C(=O)O)O2,SQXGTYJFRJSRAY-UHFFFAOYSA-N,2.0,10.0,2459,Enamine,,EN300-52226385,95.0,EUR,,,CC(C)(C)OC(=O)NC[C@]12C[C@H](C1)C(C(=O)O)O2,2025-12-01,2,1,2,2.0,,,,,,"{139320, 139322}",{'Amidation'},"{8363, 8365}"
139097,CC(C)(C)OC(=O)NC12CC(C)(C1)OC2C(=O)O,KRLIVDKQBNXGGA-UHFFFAOYSA-N,1.0,1.0,376,Enamine,,EN300-28256965,110.0,EUR,,,CC(C)(C)OC(=O)NC12CC(C)(C1)OC2C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{139324},{'Amidation'},{8367}
139103,CC(C)(C)OC(=O)NC1CC(C(=O)O)OC(C)(C)C1,VBYMZOLQXQXBBD-UHFFFAOYSA-N,1.0,1.0,378,Enamine,,EN300-7463577,42.0,EUR,,,CC(C)(C)OC(=O)N[C@@H]1C[C@@H](C(=O)O)OC(C)(C)C1,2025-12-01,1,1,1,1.0,,,,,,{139341},{'Amidation'},{8384}
139050,Nc1ccn2cc(O)nc2c1,PWNDKYWUFPYCGO-UHFFFAOYSA-N,2.0,10.0,2421,Enamine,,EN300-39849336,68.0,EUR,,,Cl.Nc1ccn2cc(O)nc2c1,2025-12-01,2,1,2,2.0,,,,,,"{139360, 139350}",{'Amidation'},"{8393, 8403}"
139104,CC(C)(C)OC(=O)NCC12CCC(C(=O)O)(CC1)O2,PURSEGXOAGZLNQ-UHFFFAOYSA-N,1.0,1.0,379,Enamine,,EN300-26272970,54.0,EUR,,,CC(C)(C)OC(=O)NCC12CCC(C(=O)O)(CC1)O2,2025-12-01,1,1,1,1.0,,,,,,{139350},{'Amidation'},{8393}
139107,CC(C)(C)OC(=O)NC12CC(C(=O)O)(C1)OC2(C)C,IHNIOYAKKNRDFP-UHFFFAOYSA-N,2.0,10.0,2464,Enamine,,EN300-27115592,164.0,EUR,,,CC(C)(C)OC(=O)NC12CC(C(=O)O)(C1)OC2(C)C,2025-12-01,2,1,2,2.0,,,,,,"{139360, 139356}",{'Amidation'},"{8403, 8399}"
123049,O=C(O)c1cc(F)cc2[nH]nnc12,UWHVJZFOXUBOHX-UHFFFAOYSA-N,1.0,1.0,3485,Enamine,,Z1832622672,23.0,EUR,,,O=C(O)c1cc(F)cc2[nH]nnc12,2025-12-09,1,1,1,1.0,,,,,,{139365},{'Amidation'},{8406}
123714,Nc1ccc2c(c1)CNC2=O,RGJCJWXNNDARPQ-UHFFFAOYSA-N,3.0,10.0,2136,Enamine,,EN300-1601419,14.0,EUR,,,Nc1ccc2c(c1)CNC2=O,2025-12-01,3,1,3,3.0,,,,,,"{142776, 142804, 139365}",{'Amidation'},"{10817, 10789, 8406}"
139370,Cc1nnnn1C(C(=O)O)c1ccccc1,VDKQTPYMKLCTBJ-UHFFFAOYSA-N,3.0,10.0,2468,Enamine,,EN300-6495578,17.0,EUR,,,Cc1nnnn1C(C(=O)O)c1ccccc1,2025-12-01,3,1,3,3.0,,,,,,"{139401, 139405, 139414}",{'Amidation'},"{8416, 8420, 8429}"
139387,NCc1ccc2c(c1)C(=O)NC2,SWVACKJYWYOGRE-UHFFFAOYSA-N,1.0,1.0,385,Enamine,,EN300-7371590,26.0,EUR,,,Cl.NCc1ccc2c(c1)C(=O)NC2,2025-12-01,1,1,1,1.0,,,,,,{139401},{'Amidation'},{8416}
139390,CN1Cc2cc(CN)ccc2C1=O,WQSSLICETDQKIO-UHFFFAOYSA-N,3.0,10.0,2471,Enamine,,EN300-7447617,52.0,EUR,,,CN1Cc2cc(CN)ccc2C1=O.Cl,2025-12-01,3,1,3,3.0,,,,,,"{139434, 139405, 139430}",{'Amidation'},"{8449, 8420, 8445}"
139374,Cc1nnnn1C(Cc1ccccc1)C(=O)O,IKDRNMRRAQQCEX-UHFFFAOYSA-N,3.0,10.0,2472,Enamine,,EN300-80396,15.0,EUR,,,Cc1nnnn1C(Cc1ccccc1)C(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{139409, 139428, 139406}",{'Amidation'},"{8424, 8443, 8421}"
139386,CN1Cc2ccc(CN)cc2C1,JTFADFRGJAHKCZ-UHFFFAOYSA-N,4.0,10.0,2473,Enamine,,EN300-6494389,65.0,EUR,,,CN1Cc2ccc(CN)cc2C1.Cl.Cl,2025-12-01,4,1,4,4.0,,,,,,"{139435, 139420, 139421, 139406}",{'Amidation'},"{8450, 8435, 8436, 8421}"
139391,CN1Cc2ccc(CN)cc2C1=O,AYNLUTRSEXXTOK-UHFFFAOYSA-N,3.0,10.0,2475,Enamine,,EN300-7444541,51.0,EUR,,,CN1Cc2ccc(CN)cc2C1=O.Cl,2025-12-01,3,1,3,3.0,,,,,,"{139409, 139429, 139423}",{'Amidation'},"{8424, 8444, 8438}"
139392,CN1C(=O)c2ccc(CN)cc2C1=O,JPFDPLLUJYANED-UHFFFAOYSA-N,4.0,10.0,2476,Enamine,,EN300-370591,69.0,EUR,,,CN1C(=O)c2ccc(CN)cc2C1=O,2025-12-01,4,1,4,4.0,,,,,,"{139422, 139444, 139446, 139414}",{'Amidation'},"{8437, 8461, 8459, 8429}"
139380,Cc1nnnn1C(Cc1cccc(F)c1)C(=O)O,FFHIYWWUHFXPBD-UHFFFAOYSA-N,2.0,10.0,2477,Enamine,,EN300-42578,14.0,EUR,,,Cc1nnnn1C(Cc1cccc(F)c1)C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{139434, 139420}",{'Amidation'},"{8449, 8435}"
139381,Cc1nnnn1C(=Cc1ccc(F)cc1)C(=O)O,PNZJOOFYNBPDNM-UHFFFAOYSA-N,5.0,10.0,2478,Enamine,,EN300-27173,15.0,EUR,,,Cc1nnnn1C(=Cc1ccc(F)cc1)C(=O)O,2025-12-01,5,1,5,5.0,,,,,,"{139429, 139430, 139443, 139444, 139421}",{'Amidation'},"{8458, 8459, 8436, 8444, 8445}"
139375,Cc1nnnn1C(=Cc1ccccc1)C(=O)O,PTBNDKSHTBGKBT-UHFFFAOYSA-N,2.0,10.0,2474,Enamine,,EN300-06513,15.0,EUR,,,Cc1nnnn1C(=Cc1ccccc1)C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{139425, 139422}",{'Amidation'},"{8440, 8437}"
139378,Cc1nnnn1C(Cc1ccc(F)cc1)C(=O)O,HGXHEJIMLZVGRV-UHFFFAOYSA-N,1.0,1.0,395,Enamine,,EN300-42512,14.0,EUR,,,Cc1nnnn1C(Cc1ccc(F)cc1)C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{139423},{'Amidation'},{8438}
139384,CCN1Cc2cc(CN)ccc2C1=O,VYNPGDRHNOOKHH-UHFFFAOYSA-N,4.0,10.0,2467,Enamine,,EN300-27148763,69.0,EUR,,,CCN1Cc2cc(CN)ccc2C1=O.Cl,2025-12-01,4,1,4,4.0,,,,,,"{139425, 139443, 139428, 139445}",{'Amidation'},"{8440, 8458, 8443, 8460}"
139383,COc1cccc(CC(C(=O)O)n2nnnc2C)c1,DWCFCECCPNDJCB-UHFFFAOYSA-N,3.0,10.0,2480,Enamine,,EN300-42511,15.0,EUR,,,COc1cccc(CC(C(=O)O)n2nnnc2C)c1,2025-12-01,3,1,3,3.0,,,,,,"{139449, 139435, 139437}",{'Amidation'},"{8464, 8450, 8452}"
139385,NCc1ccc2c(c1)CNC2=O,RUFMCPVWXYVFAS-UHFFFAOYSA-N,2.0,10.0,2481,Enamine,,EN300-7378927,44.0,EUR,,,Cl.NCc1ccc2c(c1)CNC2=O,2025-12-01,2,1,2,2.0,,,,,,"{139437, 145415}",{'Amidation'},"{8452, 13014}"
139379,Cc1nnnn1C(=Cc1cccc(F)c1)C(=O)O,CHOKSHBZZXFTEE-UHFFFAOYSA-N,2.0,10.0,2482,Enamine,,EN300-27202,15.0,EUR,,,Cc1nnnn1C(=Cc1cccc(F)c1)C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{139445, 139446}",{'Amidation'},"{8460, 8461}"
139389,NCc1ccc2c(c1)C(=O)NC2=O,QBBANBUPXAIDCU-UHFFFAOYSA-N,1.0,1.0,386,Enamine,,EN300-396018,14.0,EUR,,,NCc1ccc2c(c1)C(=O)NC2=O.O=C(O)C(F)(F)F,2025-12-01,1,1,1,1.0,,,,,,{139449},{'Amidation'},{8464}
139485,O=C(O)c1sccc1I,MTGLHUXETAKGDB-UHFFFAOYSA-N,1.0,1.0,399,Enamine,,EN300-70071,14.0,EUR,,,O=C(O)c1sccc1I,2025-12-01,1,1,1,1.0,,,,,,{139764},{'Amidation'},{8495}
