smiles,hit1,hit2,hit3,hit4,hit5
CCCc1nc2ccccc2n1C(C)C(=O)NC1CCC1(C)O,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N(C)C1CCOC1,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)NC1COCC1=O,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N1CC2COCC21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1(C#N)CCOC1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC(C)(CO)C1CC1)n1cnc2ccccc21,Z0101a,Z3880a,,,
COCC1(N(C)C(=O)C(C(C)C)n2cnc3ccccc32)CC1,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCCCC1CO)n1cnc2ccccc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CCCCC1O)n1cnc2ccccc21,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)NC1(CO)CCCC1)C(C)C,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)N(C)C1COCC1O)C(C)C,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)N(C)C1(CO)CCC1)C(C)C,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)NC1(C#N)CCOC1,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N1CCC2CC21CO,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)NC1CC(C)OC1=O,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N1CCCC1COC,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N1CC(O)CC1CO,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)NC1CCCCC1O,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N1CCCCC1CO,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N(C)C1(COC)CC1,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)NC(C)(CO)C1CC1,Z0101a,Z3880a,,,
CCN(C(=O)C(C(C)C)n1c(C)nc2ccccc21)C1CCOC1,Z0101a,Z3880a,,,
COCC1(NC(=O)C(C(C)C)n2c(C)nc3ccccc32)CCC1,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)N1CCC(C)C1CO)C(C)C,Z0101a,Z3880a,,,
COCC1CCCN1C(=O)C(C(C)C)n1c(C)nc2ccccc21,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)N1CC(O)CC1CO)C(C)C,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)NC1CCCCC1O)C(C)C,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)N1CCCCC1CO)C(C)C,Z0101a,Z3880a,,,
CC(C(=O)NC1CCCC1O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)NC1(CO)CCCC1,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N(C)C1COCC1O,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N(C)C1(CO)CCC1,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N(CC)C1CCOC1,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)NC1(COC)CCC1,Z0101a,Z3880a,,,
CCCc1nc2ccccc2n1C(C)C(=O)N1CCC(C)C1CO,Z0101a,Z3880a,,,
CCC(CO)N(C)C(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
COC1CCC1NC(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N(C)C1(CO)CC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1CCOC1=O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CC2CC1CO2)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1(C)CCOC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC1OCCC1NC(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1(CO)CCC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1CCCOC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
COCC1(NC(=O)C(C)n2c(C(F)(F)F)nc3ccccc32)CC1,Z0101a,Z3880a,,,
CC(C(=O)NC(CO)C1CC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1COCC1O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CCCC1CO)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1COCC1=O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N(C)C1CCOC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1CCC1(C)O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
C=C1COCC1NC(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CCC1(NC(=O)C(C)n2c(C(F)(F)F)nc3ccccc32)COC1,Z0101a,Z3880a,,,
CC1COCC1NC(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1(C(C)O)CC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC1CC(NC(=O)C(C)n2c(C(F)(F)F)nc3ccccc32)CO1,Z0101a,Z3880a,,,
CC(C(=O)NC1CC(O)C1O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC1CC(NC(=O)C(C)n2c(C(F)(F)F)nc3ccccc32)C1O,Z0101a,Z3880a,,,
CC1CN(C(=O)C(C)n2c(C(F)(F)F)nc3ccccc32)C1CO,Z0101a,Z3880a,,,
CC(O)C1CCN1C(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CCC1(C)CO)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N(C)C1CCC1O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1COC(=O)C1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1C2CCOCC21)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1C(O)CC1O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1COCC1F)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC12COCC1C2)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CC2COCC21)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
O=C(NC1CCC1O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1COC12CC2)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CCC1C(O)CN1C(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CC(O)C12CC2)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC1CC(O)C1NC(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CC(O)C1CO)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CC2OCCC21)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC1CC(CO)N1C(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1COC1(C)C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
COCC1CCN1C(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)NC1(C)CCC1O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COC12CC2,Z0101a,Z3880a,,,
CCC1C(O)CN1C(=O)C(C)n1c(CC(C)C)nc2ccccc21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CC(O)C12CC2,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1C(C)CC1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CC(O)C1CO,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CC2OCCC21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1C(C)CC1CO,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COC1(C)C,Z0101a,Z3880a,,,
O=C(C(c1ccccc1)n1cnc2ccccc21)N1C2COCC21,Z0101a,Z3880a,,,
O=C(C(c1ccccc1)n1cnc2ccccc21)N1CCC1CO,Z0101a,Z3880a,,,
O=C(NC1CCOC1)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(NC1(CO)CC1)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
COCC1CCN1C(=O)C(C)n1c(CC(C)C)nc2ccccc21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1(C)CCC1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CC(O)C1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CC(C)C1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CC(C)C1CO,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CCC1C(C)O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CCC1(C)CO,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N(C)C1CCC1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COC(=O)C1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1C2CCOCC21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1C(O)CC1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COCC1F,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1(C)CCOC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CCOC1C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1(CO)CCC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CCCOC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
COCC1(NC(=O)C(C(C)C)n2cnc3cc(F)c(F)cc32)CC1,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1C2COCC1C2)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC(CO)C1CC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1COCC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCCC1CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CCCC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1COCC1C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1(C(C)O)CC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC1CC(NC(=O)C(C(C)C)n2cnc3cc(F)c(F)cc32)CO1,Z0101a,Z3880a,,,
COC1CCC1NC(=O)C(C(C)C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N(C)C1(CO)CC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CCOC1=O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CC2CC1CO2)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N(C)C1CCC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1COC(=O)C1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1C2CCOCC21)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1C(O)CC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1COCC1F)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC12COCC1C2)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CC2COCC21)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1COCC1=O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N(C)C1CCOC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CCC1(C)O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
C=C1COCC1NC(=O)C(C(C)C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CCC1(NC(=O)C(C(C)C)n2cnc3cc(F)c(F)cc32)COC1,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1C(C)CC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CC(O)C1CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CC2OCCC21)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1C(C)CC1CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1COC1(C)C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
COCC1CCN1C(=O)C(C(C)C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC12COC(C1)C2)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1(C)CCC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CC(O)C1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CC(C)C1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CC(C)C1CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCC1C(C)O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCC1(C)CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCC12COC2)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CCC1(C)O,Z0101a,Z3880a,,,
C=C1COCC1NC(=O)C(C)n1c(CC(C)C)nc2ccccc21,Z0101a,Z3880a,,,
CCC1(NC(=O)C(C)n2c(CC(C)C)nc3ccccc32)COC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COCC1C,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1(C(C)O)CC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COC(C)C1,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1COC12CC2)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CCC1C(O)CN1C(=O)C(C(C)C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CC(O)C12CC2)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CCOC1=O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CC2CC1CO2,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1(C)CCOC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CCOC1C,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1(CO)CCC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CCCOC1,Z0101a,Z3880a,,,
COCC1(NC(=O)C(C)n2c(CC(C)C)nc3ccccc32)CC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC12COCC1C2,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CC2COCC21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COCC1=O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N(C)C1CCOC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC(CO)C1CC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1COCC1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CCCC1CO,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CCCC1O,Z0101a,Z3880a,,,
CCC(CO)N(C)C(=O)C(C)n1c(CC(C)C)nc2ccccc21,Z0101a,Z3880a,,,
COC1CCC1NC(=O)C(C)n1c(CC(C)C)nc2ccccc21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N(C)C1(CO)CC1,Z0101a,Z3880a,,,
COCC1(N(C)C(=O)C(C(C)C)n2c(C)nc3ccccc32)CC1,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)NC(C)(CO)C1CC1)C(C)C,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)NC1(C#N)CCOC1)C(C)C,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)N1CCC2CC21CO)C(C)C,Z0101a,Z3880a,,,
Cc1nc2ccccc2n1C(C(=O)NC1CC(C)OC1=O)C(C)C,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CC(O)CC1CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
COCC1CCCN1C(=O)C(C(C)C)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCC(C)C1CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
COCC1(NC(=O)C(C(C)C)n2cnc3cc(F)c(F)cc32)CCC1,Z0101a,Z3880a,,,
CCN(C(=O)C(C(C)C)n1cnc2cc(F)c(F)cc21)C1CCOC1,Z0101a,Z3880a,,,
CC(C)C(C(=O)N(C)C1(CO)CCC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)N(C)C1COCC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1(CO)CCCC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C(=O)NC1(CO)CCCC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC1CC(NC(=O)C(C(C)C)n2cnc3cc(F)c(F)cc32)C(=O)O1,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCC2CC21CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1(C#N)CCOC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC(C)(CO)C1CC1)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
COCC1(N(C)C(=O)C(C(C)C)n2cnc3cc(F)c(F)cc32)CC1,Z0101a,Z3880a,,,
CC(C)C(C(=O)N1CCCCC1CO)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C)C(C(=O)NC1CCCCC1O)n1cnc2cc(F)c(F)cc21,Z0101a,Z3880a,,,
CC(C(=O)N(C)C1COCC1O)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N(C)C1(CO)CCC1)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CCN(C(=O)C(C)n1c(C(F)(F)F)nc2ccccc21)C1CCOC1,Z0101a,Z3880a,,,
COCC1(NC(=O)C(C)n2c(C(F)(F)F)nc3ccccc32)CCC1,Z0101a,Z3880a,,,
CC1CCN(C(=O)C(C)n2c(C(F)(F)F)nc3ccccc32)C1CO,Z0101a,Z3880a,,,
COCC1CCCN1C(=O)C(C)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C(=O)N1CC(O)CC1CO)n1c(C(F)(F)F)nc2ccccc21,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC(C)(CO)C1CC1,Z0101a,Z3880a,,,
COCC1(N(C)C(=O)C(C)n2c(CC(C)C)nc3ccccc32)CC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CCCCC1CO,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CCCCC1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CC(O)CC1CO,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1CC(C)OC1=O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CCC2CC21CO,Z0101a,Z3880a,,,
O=C(NC(CO)CCO)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C1OCCC1NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(C(c1ccccc1)n1cnc2ccccc21)N1CC2CC1CO2,Z0101a,Z3880a,,,
CC1(NC(=O)C(c2ccccc2)n2cnc3ccccc32)CCOC1,Z0101a,Z3880a,,,
CC1OCCC1NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(NC1(CO)CCC1)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(NC1CCCOC1)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
COCC1(NC(=O)C(c2ccccc2)n2cnc3ccccc32)CC1,Z0101a,Z3880a,,,
O=C(C(c1ccccc1)n1cnc2ccccc21)N1C2COCC1C2,Z0101a,Z3880a,,,
O=C(NC(CO)C1CC1)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(NC1COCC1O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(C(c1ccccc1)n1cnc2ccccc21)N1CCCC1CO,Z0101a,Z3880a,,,
O=C(NC1CCCC1O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CN(C(=O)C(c1ccccc1)n1cnc2ccccc21)C1CCOC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)NC1(C#N)CCOC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N(C)C1COCC1O,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N(C)C1(CO)CCC1,Z0101a,Z3880a,,,
CCN(C(=O)C(C)n1c(CC(C)C)nc2ccccc21)C1CCOC1,Z0101a,Z3880a,,,
COCC1(NC(=O)C(C)n2c(CC(C)C)nc3ccccc32)CCC1,Z0101a,Z3880a,,,
CC(C)Cc1nc2ccccc2n1C(C)C(=O)N1CCC(C)C1CO,Z0101a,Z3880a,,,
COCC1CCCN1C(=O)C(C)n1c(CC(C)C)nc2ccccc21,Z0101a,Z3880a,,,
CN(C(=O)C(c1ccccc1)n1cnc2ccccc21)C1(CO)CC1,Z0101a,Z3880a,,,
CC1(O)CCC1NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
C=C1COCC1NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CCC1(NC(=O)C(c2ccccc2)n2cnc3ccccc32)COC1,Z0101a,Z3880a,,,
CC1COCC1NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CC(O)C1(NC(=O)C(c2ccccc2)n2cnc3ccccc32)CC1,Z0101a,Z3880a,,,
CCCC(CO)NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CC1CC(NC(=O)C(c2ccccc2)n2cnc3ccccc32)CO1,Z0101a,Z3880a,,,
C=CCC(CO)NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CC(C)C(CO)NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CC(O)C(CO)NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CCC(NC(=O)C(c1ccccc1)n1cnc2ccccc21)C(C)O,Z0101a,Z3880a,,,
O=C(NC(CO)CCF)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CCC(CO)N(C)C(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
COC1CCC1NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
N#CCC(CO)NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C1COCC1NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
CCC(COC)NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(C(c1ccccc1)n1cnc2ccccc21)N1CC2COCC21,Z0101a,Z3880a,,,
O=C(NC12COCC1C2)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(NC1COCC1F)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(NC1C(O)CC1O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C(C(c1ccccc1)n1cnc2ccccc21)N1C2CCOCC21,Z0101a,Z3880a,,,
C#CCC(CO)NC(=O)C(c1ccccc1)n1cnc2ccccc21,Z0101a,Z3880a,,,
O=C1CC(NC(=O)C(c2ccccc2)n2cnc3ccccc32)CO1,Z0101a,Z3880a,,,
