smiles,hit0,hit1
[H]c1c([H])c([H])c(C([H])([H])OC([H])([H])Oc2nc3c([H])c(Cl)c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C([H])([H])C([H])([H])N([H])[H])c4[H])c3n2C([H])([H])C([H])([H])[H])c([H])c1[H],Z0490a,Z3021a
[H]c1c([H])c([H])c(C([H])([H])O[C@@]([H])(n2c([H])nc3c([H])c(Cl)c([H])c(C(=O)N([H])c4c([H])c([H])c(C([H])([H])C([H])([H])N([H])[H])c([H])c4[H])c32)C([H])([H])[H])c([H])c1[H],Z0490a,Z3024a
[H]c1c([H])c([H])c(C([H])([H])O[C@@]([H])(n2c([H])nc3c([H])c([H])c([H])c(C(=O)N([H])c4c([H])c([H])c([C@]([H])(N([H])[H])C([H])([H])[H])c([H])c4[H])c32)C([H])([H])[H])c([H])c1[H],Z0490a,Z3028a
[H]c1c([H])c([H])c(C([H])([H])O[C@@]2([H])C([H])([H])[C@]23c2c(C(=O)N([H])c4c([H])c([H])c5c(c4[H])C([H])([H])N([H])C5([H])[H])c([H])c([H])c([H])c2N([H])C3([H])[H])c([H])c1[H],Z0490a,Z3059a
[H]c1c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c3nc(N([H])[H])n(C([H])([H])C([H])([H])[H])c23)c([H])c(C([H])([H])N([H])[H])c1[H],Z0490a,Z3060a
[H]c1c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c3nc([H])n(C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c23)c([H])c(C([H])([H])N([H])[H])c1[H],Z0490a,Z3093a
[H]c1c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c3nc([H])n(C([H])(C([H])([H])[H])C([H])([H])[H])c23)c([H])c(C([H])([H])N([H])[H])c1[H],Z0490a,Z3094a
[H]c1c([H])c(-c2nnn[nH]2)c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c3nc(N([H])[H])n(C([H])([H])C([H])([H])[H])c23)c1[H],Z0490a,Z3264a
[H]c1c([H])c2c(c([H])c1N([H])[C@@]([H])(C#N)[C@@H]1[C@H]3C4C(NC([H])N4N(N([H])C([H])([H])[H])C3[H])C([H])[C@H]1Cl)C([H])([H])N([H])C2([H])[H],Z0490a,Z3394a
[H]C1=Nc2c([H])c([H])c([C@]([H])(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])c3c([H])c([H])c4c(c3[H])C([H])([H])N([H])C4([H])[H])c3c([H])n(C([H])([H])[H])c1c23,Z0490a,Z3397a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c3nc([H])n4c(C([H])([H])[H])c([H])c1c34)C([H])([H])N([H])C2([H])[H],Z0490a,Z3400a
[H]C1=Nc2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c4c(c3[H])C([H])([H])N([H])C4([H])[H])c3c([H])c([H])c(C([H])([H])[H])c1c23,Z0490a,Z3432a
[H]c1c([H])c2c(c([H])c1N([H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])(F)F)c1c([H])c([H])c3nc([H])n4c3c1C([H])([H])[C@@]4([H])C([H])([H])[H])C([H])([H])N([H])C2([H])[H],Z0490a,Z3439a
[H]c1c([H])c(N([H])C(=O)c2c([H])c(Cl)c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c23)c([H])c2c1OC([H])([H])C([H])([H])N([H])C2([H])[H],Z0490a,Z3440a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c13)C([H])([H])N([H])C2([H])[H],Z0490a,Z3441a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c13)C([H])([H])N([H])C2([H])[H],Z0490a,Z3452a
[H]c1c([H])c2c(c([H])c1N([H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])c1c([H])c(Cl)c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c13)C(=O)OC2([H])[H],Z0490a,Z3463a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c3c1n(C([H])([H])C([H])([H])[H])c([H])[n+]3[O-])C([H])([H])N([H])C2([H])[H],Z0490a,Z3464a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)[C@]1([H])C([H])([H])c3c(nc([H])n3C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])N([H])C2([H])[H],Z0490a,Z3465a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c13)C([H])([H])N([H])C2([H])[H],Z0490a,Z3466a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c13)C([H])([H])N([H])C2([H])[H],Z0490a,Z3469a
[H]c1nc([H])c(C([H])([H])N([H])C(=O)[C@]([H])(N([H])c2c([H])c([H])c3c(c2[H])C([H])([H])N([H])C3([H])[H])[C@]2([H])C([H])([H])C([H])([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c3[C@@]23N([H])N([H])C([H])([H])C3([H])[H])c([H])c1[H],Z0490a,Z3472a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c(C#N)c3nc([H])n(C([H])([H])C([H])([H])[H])c13)C([H])([H])N([H])C2([H])[H],Z0490a,Z3473a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c3nc([H])n(C([H])([H])C([H])([H])[H])c13)C([H])([H])N([H])C2([H])[H],Z0490a,Z3476a
[H]c1c([H])c2c(c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c3c1n(C([H])([H])C([H])([H])[H])c(C([H])([H])[H])[n+]3[O-])C([H])([H])N([H])C2([H])[H],Z0490a,Z3477a
