name gnina_score gnina_score_min smina_score_min min_rmsd 
P535424 5.470 5.601 -6.969 0.573
P535431 5.249 5.282 -6.725 0.515
P535434 5.660 5.748 -7.411 0.792
P535437 5.262 5.082 -6.100 1.046
P535440 5.446 5.410 -6.270 0.763
P535443 5.330 5.193 -6.149 0.699
P535446 5.676 5.840 -6.456 0.660
P535450 5.060 4.958 -6.495 0.819
P535451 4.777 4.977 -6.198 1.033
P535454 5.351 5.458 -6.864 1.168
P535456 5.209 5.216 -6.680 1.063
P535459 5.228 5.365 -6.569 0.865
P535461 5.503 5.648 -6.823 0.300
P535462 5.589 5.726 -6.340 0.408
P535466 5.276 5.518 -6.825 0.368
P535469 5.506 5.427 -6.206 0.707
P535470 5.187 5.171 -6.398 0.986
P535473 5.492 5.569 -6.149 0.584
P535480 5.627 5.573 -6.187 0.439
P535482 5.084 4.925 -6.198 1.021
P535485 5.002 4.670 -4.806 1.511
P535486 4.907 4.799 -7.046 1.019
P535492 5.080 5.124 -6.531 0.702
P535493 5.069 4.941 -6.753 1.243
P535494 5.335 5.352 -6.584 0.310
P535497 5.228 5.193 -6.072 0.401
P535498 5.175 5.118 -6.524 0.398
P535500 5.328 5.419 -5.612 0.367
P535502 5.127 4.958 -6.131 1.288
P535505 4.975 4.735 -6.353 0.764
P535508 5.450 5.553 -6.356 0.414
P535509 5.212 5.235 -6.457 0.645
P535511 5.334 5.174 -6.230 0.928
P535512 4.963 4.659 -5.805 0.673
P535513 5.361 5.573 -5.863 0.477
P535517 5.247 5.189 -6.212 0.696
P535518 5.128 5.014 -6.480 0.778
P535520 5.034 5.027 -6.722 0.771
P535525 5.335 5.196 -6.308 1.327
P535526 5.422 5.438 -6.012 0.390
P535527 5.059 4.854 -6.428 1.266
P535528 5.351 5.352 -5.038 0.381
P535531 5.159 5.020 -7.189 0.702
P535535 4.954 4.813 -6.730 1.000
P535540 5.024 5.013 -6.216 1.048
P535546 5.594 5.704 -7.324 1.109
P535548 4.942 5.026 -5.447 0.760
P535550 5.372 5.208 -5.366 0.376
P535551 5.007 4.969 -4.510 0.445
P535552 5.379 5.403 -6.383 0.677
P535558 5.106 5.050 -6.644 0.777
P535559 5.236 5.191 -6.352 0.734
P535560 5.399 5.507 -6.059 0.398
P535562 5.284 4.926 -5.072 1.228
P535563 5.065 5.373 -6.613 1.197
P535566 5.036 5.183 -6.594 0.394
P535567 5.023 5.055 -6.043 0.691
P535569 5.192 5.183 -6.333 0.421
P535571 5.353 5.315 -6.444 0.428
P535577 5.232 4.936 -5.728 1.134
P535580 5.155 5.077 -5.113 0.695
P535581 4.835 4.844 -6.353 1.180
P535583 5.171 4.837 -5.068 1.361
P535586 5.132 5.106 -6.037 0.586
P535587 5.171 5.001 -6.285 0.806
P535591 5.060 5.074 -6.124 1.154
P535592 5.189 5.238 -5.028 0.516
P535593 5.057 5.140 -5.902 1.110
P535595 5.122 5.052 -4.476 0.548
P535596 4.802 4.925 -6.047 0.914
P535597 5.190 5.261 -6.061 0.343
P535600 5.106 5.130 -6.005 0.930
P535601 5.433 5.446 -6.266 0.390
P535602 4.785 4.794 -6.189 0.791
P535605 5.120 5.170 -6.452 0.833
P535606 4.833 4.601 -5.685 0.878
P535607 4.954 4.973 -6.543 0.611
P535608 4.870 4.824 -6.142 0.846
P535609 4.934 5.209 -6.352 0.696
P535610 4.708 4.922 -5.693 1.043
P535611 5.339 5.419 -6.461 0.364
P535612 5.341 5.490 -6.468 0.903
P535614 5.007 4.770 -5.624 1.544
P535616 5.347 5.298 -6.031 0.684
P535617 5.267 5.236 -6.481 1.015
P535621 4.912 5.051 -6.596 1.019
P535629 5.303 5.297 -6.910 0.509
P535632 5.017 4.807 -4.336 1.909
P535634 5.004 4.989 -6.122 0.754
P535637 5.106 4.962 -5.121 0.549
P535640 5.170 5.251 -6.575 0.748
P535641 5.198 5.279 -6.321 0.941
P535643 5.065 5.092 -6.663 1.306
P535654 5.350 5.531 -6.193 1.440
P535655 5.379 5.546 -6.636 0.319
P535656 5.434 5.489 -6.408 0.423
P535657 5.301 5.269 -5.424 0.398
P535660 5.086 5.184 -6.134 1.024
P535661 5.106 5.381 -6.753 1.343
P535662 5.063 5.269 -5.837 0.991
P535664 4.816 4.948 -6.100 1.316
P535665 5.144 5.205 -6.431 1.583
P535666 5.394 5.379 -5.582 0.474
P535667 5.048 5.210 -5.605 1.567
P535668 5.410 5.429 -5.872 0.809
P535670 5.237 5.127 -5.648 1.213
P535674 5.529 5.533 -5.611 0.281
P535675 5.353 5.524 -6.149 1.338
P535677 5.140 5.046 -5.337 1.714
P535678 5.031 5.082 -6.523 1.005
P535681 5.069 5.124 -6.520 1.256
P535682 5.495 5.423 -5.657 0.473
P535685 5.282 5.176 -6.457 1.475
P535686 5.105 5.202 -6.101 0.890
P535687 5.114 4.983 -5.902 1.348
P535688 5.329 5.282 -5.858 0.484
P535690 4.923 4.962 -6.928 1.257
P535692 5.527 5.373 -6.302 1.257
P535695 5.359 5.435 -6.304 0.370
P535697 5.238 5.339 -5.553 0.940
P535698 5.092 5.246 -6.620 0.944
P535699 4.947 4.945 -5.697 0.639
P535701 5.205 5.118 -5.334 0.612
P535702 5.319 5.503 -6.046 1.666
P535707 4.766 4.974 -5.546 0.934
P535708 4.965 5.357 -6.617 0.967
P535710 5.329 5.569 -5.547 0.528
P535713 5.033 5.285 -6.217 1.017
P535714 5.049 5.205 -5.914 1.666
P535715 4.947 5.157 -5.936 1.034
P535717 5.511 5.582 -6.401 0.550
P535719 5.457 5.425 -6.481 0.280
P535720 5.262 5.417 -6.117 1.029
P535721 5.085 5.266 -5.819 0.991
P535723 5.210 5.282 -5.685 0.327
P535724 5.478 5.447 -6.312 0.335
P535726 5.359 5.555 -7.095 0.998
P535728 5.325 5.287 -6.996 1.650
P535729 5.222 5.467 -6.527 1.038
P535731 5.543 5.431 -6.073 0.752
P535733 5.273 5.223 -5.471 0.956
P535734 5.285 5.327 -5.398 0.411
P535735 4.887 5.090 -5.521 0.770
P535738 5.501 5.556 -6.670 0.290
P535740 5.183 5.674 -6.813 0.971
P535742 5.174 5.411 -6.326 1.581
P535745 5.001 5.519 -6.411 1.650
P535747 4.997 5.057 -6.143 1.222
P535748 5.785 5.742 -6.593 0.410
P535749 5.209 5.352 -6.830 1.369
P535752 5.114 4.955 -5.044 0.523
P535754 5.339 5.484 -6.179 0.452
P535756 5.014 5.253 -6.206 0.918
P535760 5.355 5.565 -6.946 1.387
P535762 5.396 5.573 -6.248 0.435
P535763 5.332 5.512 -6.354 0.988
P535765 5.365 5.225 -5.954 0.808
P535767 5.110 5.168 -5.060 1.154
P535770 5.168 5.320 -6.816 1.590
P535776 5.509 5.628 -6.942 0.484
P535780 5.210 5.151 -6.182 1.232
P535782 5.400 5.359 -6.274 0.619
P535787 5.645 5.555 -5.393 0.379
P535788 5.148 5.621 -5.236 0.957
P535792 5.047 5.101 -6.645 0.869
P535796 5.290 5.445 -6.417 0.971
P535798 5.390 5.587 -7.050 0.861
P535800 5.136 5.161 -6.183 2.060
P535803 5.401 5.337 -6.020 0.585
P535804 5.554 5.228 -5.675 1.358
P535807 5.427 5.274 -6.446 1.049
P535809 5.321 5.242 -6.341 0.550
P535810 5.153 5.383 -5.724 1.252
P535815 5.164 5.112 -6.389 1.476
P535819 5.340 5.272 -5.968 0.734
P535821 5.427 5.558 -5.965 0.357
P535826 5.376 5.207 -6.163 1.111
P535827 5.383 5.404 -5.933 0.329
P535828 5.400 5.182 -6.503 1.325
P535831 5.263 5.509 -7.130 0.858
P535833 5.013 5.447 -6.969 1.682
P535837 5.321 5.318 -6.515 0.387
P535838 4.530 4.577 -5.139 1.159
P535839 5.210 5.394 -6.636 0.631
P535840 5.538 5.682 -7.348 0.561
P535843 5.252 5.409 -6.668 0.877
P535847 5.555 5.744 -6.349 0.359
P535850 5.493 5.293 -6.332 0.852
P535852 5.401 5.368 -5.822 0.649
P535853 5.351 5.252 -5.737 1.196
P535854 5.445 5.370 -5.941 0.491
P535856 5.175 5.215 -6.297 0.682
P535859 5.389 5.502 -6.616 0.319
P535864 5.135 5.205 -6.764 1.703
P535866 5.209 5.199 -6.082 0.549
P535907 5.098 5.023 -5.627 1.208
P535925 5.891 5.919 -7.152 0.233
P535927 6.035 5.975 -4.501 0.496
P535928 6.488 6.523 -6.011 0.832
P535929 4.859 5.033 -6.659 0.489
P535930 5.289 5.265 -7.469 0.260
P535932 4.829 4.782 -6.474 0.345
P535934 4.902 5.030 -6.792 0.389
P535935 5.418 5.386 -5.712 0.465
P535936 5.572 5.185 -4.601 2.365
P535937 5.219 5.382 -6.474 1.618
P535940 6.216 6.130 -7.122 0.488
P535941 6.506 6.531 -7.394 0.282
P535945 6.337 6.311 -6.541 0.227
P535946 6.334 6.222 -7.808 0.431
P535948 6.183 6.174 -7.449 0.257
P535949 6.281 6.193 -7.116 0.463
P535950 6.321 6.388 -7.694 0.222
P535955 6.083 6.087 -7.440 0.252
P535957 6.089 6.183 -6.082 0.364
P535958 6.257 6.241 -6.580 0.226
P535959 6.611 6.577 -7.368 0.322
P535960 6.147 6.032 -6.775 0.381
P535962 6.333 6.281 -6.621 0.314
P535963 6.266 6.234 -6.606 0.429
P535965 6.545 6.470 -7.351 0.350
P535968 6.548 6.521 -7.031 0.189
P535973 6.482 6.379 -7.046 0.560
P535975 6.347 6.363 -6.968 0.184
P535976 6.092 5.991 -6.815 0.360
P535978 6.190 6.211 -6.518 0.463
P535979 6.220 6.200 -6.635 0.505
P535980 6.535 6.545 -7.400 0.296
P535981 5.941 6.058 -5.754 0.265
P535983 6.301 6.277 -6.829 0.394
P535984 6.327 6.480 -7.167 0.548
P535987 6.286 6.456 -6.610 0.897
P535989 6.534 6.585 -6.920 0.221
P535990 6.090 6.231 -5.604 0.298
P535991 6.428 6.367 -6.546 0.424
P535992 6.499 6.440 -7.094 0.670
P535993 6.143 6.178 -8.601 0.512
P535994 6.247 6.275 -7.000 0.405
P535996 6.127 6.148 -7.434 0.254
P535997 6.395 6.342 -7.603 0.413
P535998 6.275 6.266 -6.467 0.249
P535999 6.341 6.408 -7.550 0.271
P536000 6.451 6.485 -7.228 0.295
P536004 6.563 6.580 -6.586 0.408
P536005 6.388 6.459 -6.420 0.200
P536006 6.307 6.405 -7.207 0.411
P536007 6.663 6.654 -7.260 0.405
P536008 6.384 6.335 -6.542 0.419
P536009 6.477 6.479 -6.921 0.273
P536010 6.482 6.513 -6.276 0.203
P536011 6.377 6.388 -6.431 0.329
P536012 6.607 6.599 -7.255 0.403
P536013 6.107 6.149 -8.615 0.470
P536014 6.304 6.274 -7.137 0.265
P536015 6.487 6.270 -7.046 0.830
P536016 6.641 6.645 -6.752 0.261
P536017 6.387 6.604 -7.554 1.035
P536018 6.570 6.580 -6.638 0.133
P536021 6.495 6.482 -6.907 0.226
P536023 6.465 6.431 -7.221 0.340
P536024 6.509 6.486 -7.071 0.148
P536025 6.591 6.603 -7.223 0.308
P536026 6.096 6.071 -6.969 0.239
P536028 6.259 6.260 -6.417 0.479
P536029 6.298 6.254 -6.510 0.511
P536032 6.364 6.499 -5.734 0.476
P536035 6.385 6.571 -6.824 0.592
P536036 6.648 6.718 -6.780 0.276
P536037 6.055 6.215 -6.490 0.534
P536039 6.257 6.371 -5.573 0.329
P536040 6.124 6.308 -5.573 0.512
P536041 6.604 6.677 -5.713 0.276
P536044 6.448 6.509 -7.019 0.281
P536046 6.279 6.309 -6.245 0.224
P536047 6.406 6.379 -7.380 0.426
P536049 6.142 6.176 -7.099 0.313
P536050 6.688 6.682 -6.746 0.270
P536051 6.487 6.527 -6.763 0.319
P536052 6.537 6.671 -7.368 0.952
P536053 6.158 6.097 -6.925 0.261
P536054 6.515 6.426 -6.675 0.546
P536055 6.203 6.206 -6.320 0.335
P536056 6.530 6.597 -6.480 0.422
P536057 6.148 6.211 -8.391 0.468
P536059 6.625 6.641 -6.866 0.145
P536060 6.665 6.607 -7.114 0.422
P536063 6.490 6.491 -6.678 0.205
P536065 6.431 6.403 -6.444 0.437
P536067 6.524 6.479 -6.705 0.587
P536068 6.131 6.051 -6.628 0.615
P536069 6.607 6.624 -6.788 0.330
P536071 6.560 6.669 -5.624 0.277
P536072 6.484 6.528 -5.855 0.244
P536073 5.714 5.890 -2.899 0.991
P536074 6.335 6.506 -5.448 0.345
P536075 6.584 6.630 -7.040 0.282
P536077 6.133 6.100 -6.761 0.430
P536078 6.290 6.333 -6.256 0.547
P536079 6.481 6.661 -6.116 0.309
P536080 6.534 6.468 -6.592 0.300
P536081 6.743 6.764 -5.812 0.318
P536082 6.726 6.825 -5.707 0.319
P536083 6.155 6.332 -5.457 0.531
P536084 6.538 6.523 -6.549 0.295
P536086 6.607 6.671 -7.211 0.499
P536087 6.467 6.505 -6.693 1.109
P536088 6.285 6.093 -2.251 1.164
P536090 6.356 6.314 -3.589 0.609
P536091 6.258 5.509 -6.845 2.266
P536093 6.379 6.291 -3.234 0.271
P536095 6.638 6.595 -6.891 0.401
P536097 6.338 5.599 -5.948 2.527
P536101 6.585 6.491 -6.077 0.441
P536102 6.599 6.567 -6.484 0.146
P536103 6.360 6.328 -2.445 0.515
P536105 6.332 6.091 -6.093 2.532
P536106 6.283 6.256 -3.652 0.374
P536109 6.650 6.671 -6.620 0.184
P536110 6.403 6.333 -6.539 0.436
P536111 6.422 6.331 -7.088 0.573
P536112 6.540 6.583 -6.343 0.760
P536113 6.160 6.133 -6.133 0.329
P536114 6.105 6.173 -8.026 0.447
P536115 6.523 6.576 -5.718 0.307
P536116 6.643 6.643 -6.630 0.374
P536117 6.656 6.659 -5.542 0.568
P536118 6.249 6.331 -5.502 0.308
P536119 6.624 6.063 -5.660 1.114
P536120 6.805 6.766 -6.763 0.312
P536121 6.156 6.105 -5.599 0.254
P536122 6.189 6.177 -3.950 1.071
P536123 6.167 5.838 -7.052 1.260
P536124 6.165 6.236 -6.738 0.298
P536125 6.366 6.400 -1.215 0.447
P536127 6.566 6.586 -2.113 0.352
P536133 6.328 5.598 -6.527 2.544
P536136 6.388 6.218 -6.423 1.007
P536137 6.578 6.611 -2.610 0.304
P536138 6.313 6.323 -2.830 0.629
P536140 6.774 6.749 -6.429 0.322
P536141 6.119 6.339 -6.095 0.603
P536142 6.362 6.312 -4.455 0.445
P536143 6.776 6.730 -5.493 0.675
P536144 6.718 6.779 -7.337 0.221
P536145 6.570 6.858 -4.636 0.785
P536146 6.116 6.330 -5.795 0.617
P536147 6.141 6.273 -5.447 0.702
P536148 6.439 6.203 -3.911 1.500
P536149 6.702 6.652 -5.443 0.620
P536151 6.527 6.319 -6.700 0.923
P536152 6.340 6.441 -6.816 0.394
P536154 6.788 6.735 -6.625 0.470
P536155 6.130 6.190 -2.570 0.230
P536157 6.481 6.558 -1.841 0.265
P536159 6.469 5.844 -6.662 2.184
P536160 6.299 6.123 -3.755 0.840
P536161 6.735 6.745 -0.854 0.191
P536162 6.456 6.016 -6.403 1.206
P536163 6.287 6.566 -8.204 0.976
P536165 6.489 6.599 -6.469 1.423
P536166 6.348 6.032 -6.834 0.932
P536167 6.653 6.692 -5.731 0.560
P536168 6.595 6.549 -6.396 0.201
P536169 6.446 6.497 -5.979 1.463
P536171 6.372 6.313 -7.576 0.647
P536173 6.829 6.647 -2.724 0.588
P536174 6.483 6.621 -4.133 0.403
P536175 6.571 6.587 -6.145 0.183
P536176 6.523 6.713 -6.048 1.081
P536177 6.545 6.238 -6.232 0.637
P536179 6.741 6.478 -2.792 1.005
P536181 5.521 5.176 -5.500 1.336
P536182 5.763 5.725 -5.067 0.726
P536183 5.799 5.394 -5.322 1.537
P536184 5.639 5.488 -5.227 1.857
P536185 5.555 5.439 -5.439 0.963
P536187 5.623 5.344 -5.158 1.708
P536188 5.723 5.501 -5.304 1.705
P536189 5.522 5.296 -4.547 1.405
P536190 5.475 5.406 -5.151 1.522
P536192 5.429 5.234 -5.670 0.892
P536193 5.600 5.201 -5.765 1.913
P536194 5.613 5.532 -5.390 0.799
P536195 3.800 3.810 -4.941 1.067
P536197 3.760 3.815 -4.931 0.625
P536200 3.772 3.941 -5.246 1.104
P536201 3.765 3.969 -4.925 1.322
P536203 3.691 3.795 -4.692 0.535
P536208 4.016 3.996 -4.420 0.809
P536209 3.997 3.959 -4.882 1.686
P536211 3.605 3.743 -4.738 0.552
P536212 3.897 3.787 -4.462 1.821
P536215 3.947 3.836 -5.007 1.318
P536217 3.925 3.818 -4.510 1.592
P536218 3.794 4.016 -4.890 0.828
P536221 3.682 3.598 -4.280 1.351
P536223 3.930 4.086 -5.028 0.833
P536225 3.820 3.904 -4.915 1.384
P536226 3.656 3.658 -4.151 1.234
P536229 3.655 3.822 -4.904 0.804
P536231 3.870 4.114 -5.744 1.764
P536234 3.806 3.990 -4.987 0.970
P536235 3.816 3.897 -4.442 0.524
P536238 3.682 3.903 -4.856 1.633
P536240 3.743 3.938 -4.870 0.904
P536242 3.655 3.540 -4.236 1.320
P536244 3.897 4.065 -4.481 0.396
P536245 3.782 3.769 -3.865 0.989
P536248 3.803 3.936 -4.769 0.511
P536250 3.935 3.996 -3.757 1.044
P536251 3.916 3.937 -4.053 0.577
P536253 3.840 3.865 -4.975 0.729
P536254 3.855 4.031 -4.993 0.905
P536256 3.722 3.885 -4.390 0.488
P536257 3.754 3.945 -4.883 0.785
P536258 3.862 3.937 -4.337 0.361
P536260 3.637 3.860 -5.122 0.979
P536262 3.905 3.903 -4.064 0.407
P536264 3.763 3.791 -5.058 0.805
P536266 3.748 3.994 -5.138 1.984
P536267 3.840 3.926 -4.285 0.403
P536270 3.648 3.736 -4.794 0.689
P536272 3.571 3.674 -4.738 0.637
P536275 3.701 3.731 -4.793 0.555
P536276 3.632 3.695 -4.674 0.631
P536281 3.759 3.848 -4.378 0.472
P536282 3.964 4.266 -5.603 1.484
P536284 3.723 3.906 -4.838 0.917
P536286 3.886 3.953 -4.430 0.504
P536288 3.725 3.972 -5.156 0.997
P536289 3.931 3.923 -4.759 0.732
P536290 3.947 3.854 -5.093 1.251
P536291 3.980 3.972 -4.965 1.653
P536293 3.989 3.979 -4.624 0.827
P536295 3.743 3.955 -4.864 0.817
P536297 3.946 3.942 -4.285 2.799
P536300 3.839 4.018 -4.945 0.777
P536302 3.936 4.147 -4.968 0.920
P536303 3.886 3.727 -3.923 1.544
P536308 3.843 3.958 -5.192 1.267
P536310 3.911 3.912 -5.196 1.289
P536312 3.915 3.941 -5.157 0.698
P536313 3.901 4.105 -4.927 1.133
P536318 3.979 3.959 -4.565 0.845
P536319 3.565 3.693 -5.015 0.894
P536322 3.762 3.959 -5.159 0.686
P536324 3.637 3.755 -4.979 0.849
P536326 3.736 3.777 -5.024 0.867
P536330 3.613 3.719 -4.540 0.936
P536332 3.625 3.812 -4.834 1.348
P536333 3.751 3.783 -5.366 2.113
P536335 3.802 3.697 -4.375 0.801
P536339 3.705 3.725 -4.738 0.672
P536342 3.579 3.940 -5.046 1.949
P536344 3.837 3.855 -4.928 0.673
P536345 3.811 3.998 -4.405 0.662
P536347 3.806 3.984 -4.899 0.825
P536348 3.915 3.932 -5.028 0.745
P536350 3.964 3.945 -4.688 0.772
P536352 3.891 3.885 -5.096 1.742
P536353 3.937 3.933 -4.377 0.557
P536355 3.851 3.991 -4.490 1.244
P536358 3.947 4.091 -5.249 1.556
P536362 3.918 4.040 -4.450 0.492
P536363 3.885 4.081 -5.025 0.880
P536365 3.998 4.263 -5.560 1.474
P536368 4.042 4.079 -3.568 0.502
P536369 3.622 3.814 -5.254 1.016
P536371 3.708 3.745 -4.381 0.763
P536373 3.622 3.791 -4.934 0.908
P536375 3.932 3.864 -4.212 1.252
P536376 3.634 3.862 -5.212 0.825
P536378 3.602 3.750 -4.945 0.464
P536383 3.742 3.839 -5.213 1.274
P536384 3.784 3.816 -4.804 0.359
P536386 3.728 3.925 -5.022 0.900
P536388 3.709 3.863 -5.085 0.534
P536389 3.902 3.756 -4.371 1.475
P536394 4.055 4.099 -4.290 1.310
P536396 4.100 4.302 -5.095 0.924
P536397 4.237 4.319 -4.767 1.669
P536398 4.193 4.303 -4.831 1.735
P536401 3.897 3.732 -4.347 1.415
P536402 4.123 4.137 -4.426 0.603
P536403 4.017 3.825 -4.336 1.452
P536404 4.249 4.249 -4.951 1.105
P536405 4.139 4.119 -4.180 0.434
P536410 3.560 3.565 -5.037 2.552
P536413 3.385 3.502 -4.111 1.041
P536414 3.438 3.619 -4.491 1.139
P536416 3.668 3.651 -4.198 0.658
P536419 3.565 3.933 -5.450 1.900
P536420 4.157 4.040 -4.012 2.035
P536422 3.850 3.955 -4.701 0.470
P536424 3.985 4.022 -5.344 1.988
P536426 3.830 3.932 -5.062 0.522
P536428 3.742 3.751 -4.644 1.436
P536430 4.182 4.132 -4.118 0.813
P536431 4.240 4.213 -3.674 0.580
P536432 4.098 4.283 -5.025 1.296
P536435 4.138 4.096 -4.149 0.612
P536437 3.784 3.985 -4.747 1.685
P536438 3.685 3.703 -4.553 0.630
P536440 3.709 3.641 -4.693 1.617
P536442 3.907 4.121 -4.992 0.643
P536444 3.795 3.820 -4.734 0.792
P536445 3.852 3.937 -5.012 2.055
P536448 4.234 4.333 -5.046 1.064
P536449 4.223 4.231 -4.537 2.312
P536453 3.841 3.940 -4.966 0.985
P536458 3.822 3.859 -4.643 0.563
P536459 3.967 4.097 -5.293 0.525
P536460 3.798 3.821 -5.023 0.695
P536462 3.895 3.896 -5.251 1.841
P536465 4.277 4.377 -4.547 2.091
P536467 4.264 4.273 -4.743 0.920
P536469 4.263 4.283 -4.776 1.281
P536470 4.218 4.370 -4.989 0.604
P536471 4.222 4.402 -5.343 0.981
P536473 3.891 4.097 -5.062 0.669
P536475 3.650 3.860 -5.390 0.982
P536476 3.542 3.718 -4.894 1.047
P536477 3.858 4.208 -5.814 1.484
P536478 3.629 3.815 -4.816 0.877
P536480 3.617 3.700 -4.655 0.407
P536483 4.222 4.233 -4.965 0.369
P536485 4.303 4.431 -4.469 1.393
P536486 4.138 4.175 -4.949 0.780
P536488 4.200 4.200 -5.328 0.732
P536490 4.125 4.246 -5.118 0.552
P536493 4.375 4.194 -3.511 0.586
P536494 4.147 4.284 -5.072 0.509
P536497 4.138 4.235 -4.703 0.651
P536498 4.325 4.315 -5.722 1.553
P536500 4.038 4.049 -4.591 0.949
P536504 3.920 4.067 -4.896 0.455
P536507 4.020 4.012 -4.177 0.899
P536508 4.065 4.138 -4.524 1.108
P536509 4.350 4.354 -4.371 0.738
P536513 4.246 4.266 -4.790 1.212
P536515 3.875 3.973 -5.009 0.216
P536520 3.941 3.981 -5.091 0.489
P536521 3.745 3.833 -4.819 0.561
P536524 3.867 4.098 -5.442 0.984
P536526 4.019 4.175 -5.470 0.740
P536527 4.282 4.268 -4.402 0.527
P536529 4.370 4.335 -5.606 1.590
P536532 4.272 4.302 -5.297 1.033
P536534 4.280 4.121 -4.212 1.839
P536535 4.379 4.124 -3.431 1.077
P536536 4.257 4.449 -5.685 1.471
P536539 4.205 4.228 -4.912 0.724
P536543 4.191 4.308 -4.671 0.484
P536544 4.046 4.192 -4.643 1.006
P536549 3.866 3.944 -5.293 1.695
P536551 3.850 3.963 -4.797 0.763
P536552 3.909 3.963 -5.089 0.480
P536555 3.833 4.111 -5.382 0.938
P536556 4.270 4.173 -4.848 0.863
P536559 4.233 4.409 -4.894 0.589
P536560 4.254 4.161 -4.323 1.008
P536562 4.067 4.256 -4.984 1.334
P536564 4.170 4.152 -4.049 0.147
P536567 3.870 4.083 -5.390 1.045
P536569 3.839 3.883 -5.180 0.662
P536571 3.922 4.076 -5.170 1.097
P536573 3.892 3.915 -4.603 0.785
P536574 3.851 3.861 -5.166 1.341
P536575 4.115 4.169 -4.616 0.575
P536576 3.994 4.058 -4.974 0.646
P536579 4.034 4.108 -5.398 1.638
P536580 3.767 3.922 -4.644 0.343
P536585 4.141 4.195 -4.982 0.255
P536587 4.058 4.217 -5.501 1.559
P536589 3.982 3.943 -4.624 0.774
P536592 4.013 4.110 -4.960 0.671
P536593 4.118 4.219 -5.023 0.926
P536594 4.055 4.040 -4.696 1.276
P536595 4.030 4.013 -4.168 0.499
P536597 4.033 3.998 -4.689 1.381
P536599 4.106 3.934 -5.195 1.268
P536600 3.888 4.025 -5.155 0.352
P536603 3.772 3.926 -5.118 0.649
P536604 3.949 4.109 -5.186 0.750
P536607 3.950 4.002 -4.970 0.565
P536609 4.127 4.144 -5.208 0.617
P536610 4.270 4.394 -5.567 2.401
P536613 4.112 4.277 -5.486 0.976
P536614 4.040 4.162 -5.071 0.545
P536616 4.062 4.073 -4.905 0.377
P536618 4.157 4.340 -5.438 0.814
P536619 4.101 4.303 -4.534 2.717
P536620 4.106 4.068 -3.469 0.343
P536623 4.218 4.135 -4.628 0.880
P536624 4.105 3.995 -5.018 1.779
P536627 4.043 3.935 -5.261 2.307
P536628 4.039 4.063 -4.366 1.341
P536632 4.067 4.085 -4.138 1.053
P536634 4.155 4.145 -4.132 0.775
P536636 3.908 3.892 -5.297 2.448
P536637 4.151 4.238 -5.810 1.794
P536638 3.952 4.082 -5.053 1.119
P536640 3.885 4.131 -5.068 0.657
P536643 3.871 3.977 -4.870 0.515
P536645 3.853 4.037 -4.624 1.226
P536646 3.762 3.966 -4.933 0.499
P536650 4.082 4.124 -4.729 0.821
P536651 4.237 4.234 -4.655 0.799
P536653 4.263 4.299 -4.784 2.627
P536656 4.035 4.053 -4.811 1.021
P536657 4.024 4.045 -4.363 1.408
P536660 4.364 4.533 -4.550 1.492
P536661 4.429 4.436 -4.710 0.929
P536662 4.138 4.173 -5.088 0.605
P536664 4.358 4.364 -4.468 0.587
P536666 3.957 3.997 -5.151 0.405
P536669 3.801 3.929 -4.661 0.555
P536671 4.053 4.033 -4.160 0.515
P536672 3.883 4.049 -5.104 0.934
P536675 4.314 4.309 -3.786 0.856
P536678 4.277 4.385 -4.646 2.656
P536679 4.155 4.338 -3.974 1.215
P536682 4.173 4.208 -3.785 0.460
P536685 4.263 4.273 -4.648 1.515
P536686 4.223 4.215 -4.593 1.725
P536689 4.176 4.313 -5.214 0.735
P536690 4.183 4.212 -4.209 0.734
P536692 4.174 4.184 -4.259 0.703
P536693 4.343 4.300 -3.955 0.748
P536695 4.273 4.407 -4.349 1.822
P536696 4.259 4.331 -4.253 1.201
P536699 3.973 4.161 -4.385 1.346
P536700 4.273 4.347 -4.129 1.465
P536704 4.047 4.063 -4.056 0.790
P536705 4.218 4.254 -5.229 0.559
P536707 4.114 4.161 -5.092 0.663
P536710 4.188 4.184 -4.840 1.120
P536713 4.303 4.284 -4.653 1.344
P536715 3.840 4.003 -4.742 0.604
P536717 3.851 3.944 -4.393 0.372
P536718 4.153 4.030 -5.086 1.602
P536722 4.163 4.231 -4.890 0.336
P536724 4.108 4.105 -4.945 0.387
P536726 4.189 4.103 -4.325 0.820
P536727 4.122 4.149 -4.441 0.640
P536729 4.231 4.296 -5.320 1.430
P536731 4.070 4.042 -4.031 0.773
P536732 4.064 3.990 -4.602 0.610
P536735 4.122 4.263 -4.392 1.613
P536738 4.166 4.203 -4.697 0.602
P536741 4.206 4.280 -4.629 1.271
P536742 3.973 3.879 -4.283 1.075
P536744 4.167 4.333 -4.585 0.877
P536746 3.860 3.834 -4.389 1.244
P536749 4.181 4.378 -5.380 1.007
P536753 4.144 4.336 -4.354 0.638
P536755 4.137 4.169 -4.367 0.742
P536756 4.255 4.303 -4.867 0.810
P536759 4.189 4.348 -4.590 2.000
P536761 4.153 4.297 -5.005 0.919
P536762 4.076 4.054 -5.091 0.877
P536764 4.012 4.050 -4.870 0.479
P536766 4.254 4.446 -5.709 1.469
P536769 4.252 4.497 -4.717 1.927
P536771 4.173 4.289 -4.682 0.578
