id,smiles
42149,Cn1ccc2ccc(OC(=O)c3cn4c(n3)CCCC4)cc21
42918,COC(=O)c1cccc2c1CN(CC1CCCNC1)CC2
43009,CC(S)C(=O)N1CC(S(N)(=O)=O)C1
43016,COc1ccc2c(c1)CCCN2C(=O)COC(C)Cc1ncc[nH]1
43172,O=C(CC1CCCC(C(F)(F)F)O1)NCc1c[nH]cn1
43497,O=C1CCC(c2ccc(-c3ccc4c(c3)CCCN4)cc2)N1
43550,Cc1ccc2c(c1)CCCN2C(=O)CNC12CCCCCC1OCC2
43738,Cc1cn2nc(NC(=O)NC3CCc4ccccc43)ccc2n1
44440,Cn1ccc2ccc(CNC(=O)NCC3CCNC(=O)C3)cc21
45401,CC(CNC(=O)c1nnc2ccc(Br)cn12)N1CCCC1
45621,CCOC(=O)NC1CCCN(C(=O)CC2CCCNC2)C1
45663,O=C(CC1CCCNC1)Nc1ccnn1C1CCCC1
45675,O=C(Cc1ccn(C2CCCC2)n1)NCCC1CCCNC1
45686,CC(C)(C)C(CN)NC(=O)c1cnn(C2CCCNC2)c1
45694,N=C(N)c1cn[nH]c1NC(=O)N1CCCCC1
45698,O=C(CCCN1CCCCC1)Nc1cnn(CC(F)F)c1
45718,O=C(OCCNC(=O)N1CCCCC1)c1ccnn1C1CCCC1
45737,CC(Sc1nnc(N(C)C)s1)C(=O)N1CCCCC1
45746,CC(Sc1nc2ccccc2c(=O)n1-c1ccccc1)C(=O)N1CCCCC1
45749,CC(Sc1nnnn1C)C(=O)N1CCCCC1
45756,CC(Sc1ccc(Cl)cn1)C(=O)N1CCCCC1
45760,COc1ccc2nc(SC(C)C(=O)N3CCCCC3)[nH]c2n1
45769,O=C(NC1CCCNC1)N1CCc2ccc(Br)cc21
45801,CC(NC(=O)N1CCc2ccccc21)C1CCCNC1
45810,O=C(CC1Cc2ccccc2N1)NCCCN1CCCCC1
45845,CC(C)NS(=O)(=O)c1ccc2c(c1)CCN2C(=O)CCC(=O)N1CCCCC1
45868,CC(NC(=O)COC1CCCNC1)c1ncc(Br)cn1
45878,CCN(Cc1ncccn1)C1CCCNC1
45903,OC(CCNc1ccnc(N2CCCCC2)n1)C1CCC1
45909,OC(CCNc1ccnc(N2CCCCC2)n1)C1CCCC1
45922,O=C(CCCN1CCCCC1)NCC(O)CNc1ncccn1
45943,c1ccc(Sc2ccnc(N3CCCCC3)n2)nc1
45947,O=C(c1csc(C2CCNCC2)n1)N1CCc2ccccc21
45975,CC(C)(C#N)C(=O)N1CCCC(S(=O)(=O)N2CCc3ccccc32)C1
45979,CC(F)(F)CN1CCCC(S(=O)(=O)N2CCc3ccccc32)C1
45987,CN(C)S(=O)(=O)N1CCCC(S(=O)(=O)N2CCc3ccccc32)C1
45999,O=C(NCC1CCN(C2CCOCC2)CC1)c1ccc2c(c1)CCN2
46014,c1cc2c(cc1CN1CCC(N3CCCCC3)CC1)CCN2
46019,CCOC(=O)C1CCCN(C(=O)c2ccc3c(c2)CCN3)C1
46024,CC1CCCN(CC(=O)c2ccc3c(c2)CCN3)C1
46025,CC1CCCCN1CC(=O)c1ccc2c(c1)CCN2
46065,CC(S)C(=O)N1CCCC(CO)C1CO
46081,CC(Cc1cnn(C)c1)C(=O)NCCOC1CCNC1
46327,c1cc(CNCC2CCCNC2)c2[nH]ncc2c1
46353,c1cc(CNC2CCCNC2)c2[nH]ncc2c1
46399,CC(CNC(=O)NCc1ccc2cn[nH]c2c1)N1CCCCC1
46417,O=C1NCC(C(=O)NCCN(c2ncccn2)C2CC2)N1
46470,c1cc(NC2CCCNC2)nc(C2CC2)c1
46480,O=C(NS(=O)(=O)C1CCCNC1)c1cccnc1C1CC1
46489,OC(c1ccnc(-c2nc(C3CCCNC3)no2)c1)C(F)(F)F
46492,O=C(CCc1nc(-c2ccccn2)no1)NCC1CCCNC1
46497,CN(c1ccncc1)C1CCCNC1
46503,Cc1cc(NCC2CCCNC2)ccn1
46510,CCN(CCNC(=O)c1ccncc1)C(=O)CCCN1CCCCC1
46519,Cc1cccc(NC(=O)NCC(C)N2CCCCC2)n1
46525,CC(CNC(=O)Nc1cc(C(F)F)ccn1)N1CCCCC1
46544,OCC(CN1CCCCC1)Nc1nnc(-c2ccccn2)s1
46545,OC(CNc1nnc(-c2ccccn2)s1)CN1CCCCC1
46563,O=C(CCC1CCCC1)N1CCCC(C2CCCNC2)C1
46587,CC1COCCN1C(=O)CCC1CCCNC1
46596,CNC(=O)NCC1CCCCN1C(=O)CCC1CCCNC1
46618,CC(C)CCCC(=O)NC1CCN(C(C)C(=O)N2CCCCC2)C1
46630,COC(=O)c1ccc2c(c1)CCN(C(C)C(=O)N1CCCCC1)C2
46631,CC(C(=O)N1CCCCC1)N1CCc2cccc(F)c2C1
46644,CNC(=O)NCC1CN(CCC(=O)N2CCCCC2)CCO1
46656,COC(=O)Cc1nccn1C1CCCNC1
46686,CN(CCn1ccnc1)C(=O)c1ccn(C2CCCNC2)n1
46715,CCCN(CCN1CCCCC1)C(=O)NCc1cn(C(C)C)cn1
46719,CCN(Cc1nccn1C)C(=O)N1CCCCC1
46745,CC1CCN(C(CNC(=O)CCc2ccc(=O)[nH]c2)C(C)C)CC1
46779,COC(C)CCC(=O)N1CCC(NC(=O)Cc2ccc(=O)[nH]c2)CC1
46913,Cc1ccc(NC(=O)NCC(C)c2ccccn2)nc1
46917,CN(C(=O)c1ccc(-c2ccccn2)nc1)C(CNC(=O)CC#N)C1CC1
46960,Cc1ccc(NC(=O)NCC(C)c2ccncc2)nc1
46989,CC(CO)C(=O)N1CCC(C(C)NC(=O)CN2CCCCC2)CC1
47002,CCCCC(=O)NCC1CCN(C(C)C(=O)N2CCCCC2)CC1
47013,O=C(COCCC1CCCNC1)N1CCCCC1
47019,CCCN1CCCC(C(=O)NCC(O)CN2CCCCC2)C1
47020,CC(NC(=O)NCc1ccnc(N2CCCCC2)c1)C(=O)N1CCCCC1
47021,COCC(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1
47038,CN(CC1CCCNC1)C(=O)CN(C)c1nc2ccccc2s1
47045,CC(NC(=O)NCC1CCCNC1)c1ccc2ncsc2c1
47050,CC(C)c1nc2ccc(CC3CCCNC3)cc2s1
47059,O=C(CCc1nc2ccccc2s1)NC1CCCNC1
47082,CC(CCNCc1nc2ccc(Br)cc2s1)N1CCCCC1
47091,CC(NC(=O)c1ccc2nc(N3CCCCC3)sc2c1)c1ccccc1
47143,CCOC(=O)NC1CCCN(CCC2CCNC2=O)C1
47226,CN1CCC(C2CN(C3CCCNC3)C(=O)N2)CC1
47239,O=C1NC(c2ccccc2F)CN1C1CCCNC1
47320,CC(C)C(NCc1cccc2c1cnn2C)C1CCNC1
47371,CN(Cc1ncccn1)c1nnc(-c2ccccn2)s1
47396,CCOc1ncccc1C(=O)NC(CNc1ncccn1)CC(C)C
47450,CCC(C)NC(=O)CN1CCN(CC(=O)N2CCCCC2)CC1
47453,CCC(C)NC(=O)CN1CCN(CCCN2CCCCC2)CC1
47626,CC(=O)NC(C)C1CCN(C(=O)C(C#N)C2CCNCC2)CC1
47627,CC(NC(=O)CC1CCNCC1)C1CCN(CC(F)(F)F)CC1
47635,CC(C)N(C(=O)c1nnc(C2CCNCC2)s1)C1CCNCC1
47934,CC(=O)NC(C)C1CCN(CC(=O)NC2CCOCC2)CC1
47965,CSC(C)C(=O)NCC1CCCN(CCC2CCOCC2)C1
48047,c1cncc(C2CCNCC2)c1
48055,CC(=O)NC(C)C1CCN(C(=O)NCCc2cccnc2)CC1
48056,CC(C)C(=O)N1CCC(C(C)NC(=O)Cc2cccnc2)CC1
48060,CC(=O)NC(C)C1CCN(c2nc(-c3cccnc3)cs2)CC1
48061,COC(C)C(=O)N1CCC(C(C)NC(=O)Cc2cccnc2)CC1
48069,CC(=CC(=O)NCCC1CCN(C)CC1)c1cccnc1
48074,CN(C(=O)CCNC(N)=O)C1CCN(C(=O)c2cccnc2)CC1
48075,CON=CC(=O)N1CCC(Cc2cccnc2)CC1
48099,O=C(NCC1CCCNC1)c1cnc2cccnn12
48106,Cc1cn2nc(NCCCCCN3CCCCC3)ccc2n1
48114,COc1ccc2ncc(C(=O)NCCC(C)N3CCCCC3)n2n1
48173,CC(C=O)n1cc(-c2ccccc2)cn1
48415,O=C(CN1CCCc2ccccc21)NNC(=O)c1cncn1-c1ccccc1
48493,CC(NC(=O)Cn1cccn1)C1CCN(C(=O)CCC(F)F)CC1
48513,CC(NC(=O)Cn1cccn1)C1CCN(CCC(C)(C)C)CC1
48528,COC(C)C(=O)NC(C)(C)C1CCN(C(=O)Cc2cn[nH]c2)CC1
48529,CCC(C)OCC(=O)NCCC1CCCN(C(=O)c2cn[nH]c2)C1
48539,CC(C(=O)NC(N)=O)N(C)CC1CCN(C(=O)c2cn[nH]c2)CC1
48546,CCCCC(=O)NCC1CCN(C(=O)c2cc[nH]n2)CC1
48630,CCC(NC(=O)Nc1cccc(CC(=O)OC)n1)c1cccnc1
48641,CCC(NC(=O)Nc1cc(CCOC)ccn1)c1cccnc1
48646,COc1ccnc(CN(C)CCNC(=O)c2cccnc2)c1
48652,CCN(C(=O)c1ccncc1)C(C)CNC(=O)Cc1cccnc1
48665,O=C(CCc1ccncc1)N1CC2(CCC2)C1c1cccnc1
48684,CCC1(CNC(=O)C(=O)N(C)C2CCCNC2)CCC(=O)N1
48752,COCCN1CC(C(=O)OC(C)C(=O)N2CCCCC2)CC1=O
49166,CNC(=O)CC1CCN(C(=O)N(C)Cc2ccoc2)CC1
49171,CNC(=O)CN1CCC(CNC(=O)C(C)C(C)(F)F)CC1
49222,COCC(C)CNC(=O)NC1CCN(CC2CCCO2)CC1
49327,CCN1CC(C(=O)NCC(C)NC(=O)CN2CCCC2)CC1=O
49548,CC(CCNC(=O)c1cc(-c2ccccn2)no1)NC(=O)C1CC1
49748,CN(Cc1ccc2c(c1)CCO2)C(=O)C(C)(C)N1CCCCC1
49767,CC(C)c1ccc(CN(C)C(=O)C(C)(C)N2CCCCC2)cc1
49818,O=C(O)C1CCCN(C(=O)CCN2CCCc3ccccc32)C1
49901,CC(CO)C(=O)N1CCC(C(C)NC(=O)Cc2ccon2)CC1
49904,COC(C)C(=O)N1CCC(C(C)NC(=O)Cc2ccon2)CC1
49927,COCC(C)(C)CC(=O)NC(C)C1CCN(Cc2ccon2)CC1
49991,CC(NC(=O)Cc1ccno1)C1CCN(C(=O)CN(C)C)CC1
50179,CNC(=O)NCCC(=O)NCC1CCN(C(=O)c2cocn2)CC1
50199,O=CNCCN1CCCCC1
50224,CCNC(=O)C1CCN(C2CC=CC2)CC1
50246,CCNC(=O)C1CCN(C(=O)N(C)Cc2cn[nH]c2)CC1
50277,O=C(COC1CCCNC1)Nc1cnn(C2CCS(=O)(=O)C2)c1
50543,N#CC1CCN(C(=O)NCCCNc2ncccn2)CC1
50555,CC(=O)NC(C)C1CCN(C(=O)C(F)(F)c2ncccn2)CC1
50560,CC(NC(=O)Cc1ccc[nH]1)C1CCN(c2ncccn2)CC1
50569,CC(NC(=O)Cc1cncs1)C1CCN(c2ncccn2)CC1
50577,CC(=O)NC(C)C1CCN(C(=O)Cc2cncnc2)CC1
50711,c1ccc2sc(C3CCCN(c4cncc5ncnn45)C3)nc2c1
50761,CCC(C(N)=O)N1CCC(C(C)NC(=O)CN2CCCC2)CC1
50762,CC(=O)NC(C)C1CCN(c2nccc(N3CCCC3)n2)CC1
50765,CCCC(C)C(=O)N1CCC(C(C)NC(=O)CN2CCCC2)CC1
50771,CCC(C)C(=O)N1CCC(C(C)NC(=O)CN2CCCC2)CC1
50784,CSC(C)C(=O)N1CCC(C(C)NC(=O)CN2CCCC2)CC1
50844,COCCCN1CCC(NC(C)c2n[nH]c3ccccc23)CC1
50851,CC(C)(C)OC1CCCN(C(=O)CCc2n[nH]c3ccccc23)C1
50865,COC(=O)C1CC(NC(=O)Cc2n[nH]c3ccccc23)CCN1
50895,CC(C=O)C1CCN(C)C(C)C1
50927,CCC(=O)N1CCC(C(C)NC(=O)CC2CCCNC(=O)C2)CC1
50934,CCC(=O)N1CCC(C(C)NC(=O)CN2CCSCC2)CC1
50940,CCC(=O)N1CCC(C(C)NC(=O)Cc2csc3nccn23)CC1
50954,CCC(=O)N1CCC(C(C)NC(=O)Cc2ccoc2)CC1
50959,CCCCOCCCNC(=O)C1CCCCN1C(=O)CC
50994,O=C(Cn1ccc(C2CCCNC2)n1)NCCN1CCCC1
50998,O=C(NCc1cn(C2CCNC2)nn1)NC1CCCNC1
51171,CC(NS(=O)(=O)CC1CCCNC1)c1nnc2ccccn12
51172,O=S(=O)(CC1CCCNC1)NCc1ccn2cnnc2c1
51256,O=c1cccc(Br)n1CC1CCCNC1
51268,O=c1[nH]cccc1CNS(=O)(=O)C1CCCNC1
51269,CN(CC1CCCNC1)C(=O)C(=O)Nc1cccn(C)c1=O
51448,CC(NC(=O)c1cnc(N2CCNCC2)o1)C1CCCNC1
51476,CC(NC(=O)Nc1cccnc1N1CCCCC1)c1ncco1
51490,CCCc1nc(C(=O)NCCC(C)N2CCCCC2)co1
51493,CCCc1nc(C(=O)NCCN2CCCCC2)co1
51495,c1ccc2nc(N3CCCCC3)c(NCc3cnco3)nc2c1
51536,CCON1CCC(CC(=O)NCCNC(=O)c2ccn[nH]2)CC1
51543,O=C(CC1=CCCC1)N1CCC(c2ccn[nH]2)CC1
51690,CC1CC1C(C)NC(=O)C1CCCNC1
51842,COc1nccc(C(C)C=O)c1F
51875,COc1ncc(C(C)C=O)cc1Cl
51887,CCC(=O)N1CC2(CC(NC(=O)CC(C)c3ccncc3)C2)C1
51896,CCC(=O)N1CC2CCC(C1)N2C(=O)CSCc1cccnc1
51900,CCC(=O)N1CC2CCC(C1)N2C(=O)CSc1ccncc1
52055,CC1CC2CCC(C1)N2C(=O)CCc1cccnc1
52108,O=C(CCn1cncn1)N1CCNCC1c1ccccn1
52296,CC(C)SC(C)C(=O)N1CCC(NC(=O)C(C)(C)N2CCCC2)C1
52315,O=C(C(O)C1CCCCC1)N1CCC(N2CCCC2)C1
52333,CC(=O)NC(C)C1CCN(CCCN2CCNCC2)CC1
52375,C1CCC(COCCCN2CCC(N3CCNCC3)CC2)OC1
52406,CCCS(=O)(=O)Nc1cc(-c2cccnc2)n[nH]1
52408,CC(CS(=O)(=O)Nc1cc(-c2cccnc2)n[nH]1)c1ccccc1
52416,O=S(=O)(CCCC1CCCCC1)NC1(c2ccccn2)CC1
52583,C#Cc1cccc(NC(=O)NC(CC)C2CCCO2)n1
53040,CCC(=O)N1CCC(NC(=O)COCC(C)N2CCCC2)CC1
53105,Cc1cnccc1NCc1ccc2cc[nH]c2c1
53411,CN1CCC(OCC(=O)OCC(=O)NC2CCS(=O)(=O)C2)CC1
53625,CCN(CC)C(=O)c1ccc(NC(=O)NC2CCCNC2)cc1
53636,CCN(CC)C(=O)c1ccc(CNC(C)C2CCCNC2)cc1
53709,CCC(=O)N1CCCN(C(C)C(=O)N2CCc3sccc3C2)CC1
53713,CCC(=O)N1CCCN(C(=O)CCN2CCOCC2)CC1
53746,CCS(=O)(=O)CCCNC(=O)N1CCC(N2CCCCC2)C1
53748,CC(C)Oc1cccc(N2CCC(N3CCCCC3)C2)n1
53750,O=C(C(O)c1ccccc1)N1CCC(N2CCCCC2)C1
53753,O=C(COc1ccccc1)N1CCC(N2CCCCC2)C1
53759,CC(C)(C(=O)NCC1CCCN1C(=O)CO)N1CCCCC1
53762,CC(C)OC(=O)N1CCCC1C(=O)NCCN1CCCCC1
53771,COCC(OC)C(=O)N1CCC(NCC(=O)N2CCCCC2)C1
53777,CC(CN1CCCCC1)N(C)C(=O)C(=O)N1CCC(CC#N)C1
53845,CCS(=O)(=O)NCCC(=O)N1CCCC(NC(=O)CC#N)C1
53866,N#CCC(=O)NC1CCN(C(=O)CCc2cnoc2)CC1
53933,Cc1cn(C(C)C=O)c(C)n1
53958,CCC(=O)N1CCCC(c2nc(-c3ncc[nH]3)no2)C1
54009,CCN(CC)C(=O)N1CCC(c2nc(-c3ccncc3)cs2)CC1
54290,COCC(C)C(=O)N1CCN(CCNC(=O)c2cccnc2)CC1
54393,CCN(CCNC(=O)C(O)c1cccnc1)C(=O)c1cc[nH]n1
54511,CNC(=O)NCC(=O)NCC1CC1CNC(=O)CN1CCCCC1
54541,CN(CC1CCOC1)C1CCCNC1
54609,CC(CN1CCCCC1)N(C)C(=O)c1cnc(C2CCOC2)s1
54984,CCN1N=C(C(=O)N(CCCO)Cc2ccccn2)CC1=O
55076,CN(C)C(=O)CN1CCCN(CCCN2CCCCC2)CC1
55108,CN(C)C(=O)Cc1cccc(NC(=O)CCCN2CCCCC2)c1
55269,NC(c1ccc2nncn2c1)c1ncc[nH]1
55396,CCNC(=O)c1cc(O)n(C)n1
55545,c1cc(-c2nccc(NC3CCNC3)n2)c2nonc2c1
55674,O=C(CC1C=CCC1)N1CCCC(n2ccnc2)C1
55679,CCOC(=O)NC1CCCN(C(=O)CC(C(F)F)n2ccnc2)C1
55684,CCCC(OC)C(=O)NCC1CCN(C(=O)c2ncc[nH]2)CC1
55754,O=C(COC1CCCNC1)NCC1CCCOC1
55819,C1CCN(CCSCc2nnc(C3CCOCC3)o2)CC1
55828,CCC(NC(C)C)C(=O)NCC1(N2CCCCC2)CCOCC1
55892,C#CCNC(=O)C1CCN(C(=O)N(C)Cc2c[nH]cn2)CC1
55900,CN(C)C(=O)N1CCC(C(=O)NCCc2c[nH]cn2)CC1
56036,CN(CCNC(=O)Cc1n[nH]c2ccccc12)c1ncncc1Cl
56319,c1cc(NCC2CCNC2)nc(C2CC2)c1
56328,c1cc(NCC2CCNC2)cc(C2CC2)n1
56901,CC(CC(=O)NC1CCCN(C(=O)C2CCCC2)C1)C(F)(F)F
56915,CC(C)CCC(=O)N1CCC(NC(=O)CC(C)C(F)(F)F)CC1
57140,CCc1nnc2n1CC(NC(=O)CCC1CCCNC1)CC2
57322,NC(=O)Nc1ccc(CNC(=O)CCC2CCCNC2)cc1
57585,CCC(=O)N1CC(C)(NC(=O)CC(C)C(F)(F)F)C1
58344,O=C(NS(=O)(=O)C1CCOCC1)c1ccnn1-c1cccnc1
58912,NC(Cc1c[nH]cn1)c1nnc(-c2ncccn2)o1
58943,CC(C)N(C)C(=O)CNCC1CCN(C(=O)c2cnco2)CC1
58974,CCN(CC)C(=O)C(C)N1CCC(NC(=O)c2cnco2)CC1
59001,O=[N+]([O-])c1c(N2CCC(c3ncco3)CC2)ccc2ncccc12
59004,O=C(N1CCC(c2ncco2)CC1)C(F)(F)C1CC1
59009,N#CCCC1CCCCN1CCc1ncco1
59022,O=C(NC1CCCN(C2CCOCC2)C1)c1ncco1
59983,CCC(C)(NC(=O)C1CCCN(C)C1=O)c1ncccn1
60642,CC(CCc1ccccn1)NC(=O)c1ccncn1
60696,CCNS(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)c1cn[nH]c1)CC2
60938,CCC(=O)N1C2CCC1CC(CNC(=O)COc1ccon1)C2
61947,Cc1nnc2n1CC(NC(=O)CCc1n[nH]c3ccccc13)CC2
62780,O=C(CC1CCNC1=O)NC1CCN(c2nc3ccccc3s2)C1
62872,O=C(C1CCc2nncn2C1)N1CCCN(c2ncccn2)CC1
62954,Cc1ccc(CN(C)C(=O)C(C)(C)C2CCNCC2)cc1
63643,O=C(NCCCn1cccn1)Nc1ncccc1C(F)(F)F
63712,O=C(NCc1ccc(F)cn1)Nc1ccc2c(c1)NCCC2
63895,Fc1cnccc1NCc1cnco1
64592,CC(NC(=O)c1ccnc(N2CCNCC2)c1)c1cnccn1
64717,CCOc1ncccc1S(=O)(=O)NC(=O)C(C)Cn1ncc2ccccc21
64811,O=C(Nc1ccc(N2CCCCC2)cn1)c1ccc2c(c1)CCN2
65008,CC(CO)NC(=O)c1cccnc1SC(C)C(=O)N1CCCC1
65117,CN(CC1CCCS1(=O)=O)C(=O)N(C)c1ccncc1
65365,COC(=O)c1coc(CN(C)Cc2cc[nH]n2)n1
65382,O=C(NCCN1CCOCC1=O)c1cccnc1-n1cccn1
65392,O=C(NCCC1CC=CC1)c1ccnc(-n2cccn2)c1
65430,CC(C)CCCC(=O)N1CC(C(C)NC(=O)c2cc[nH]n2)C1
65555,CCC(=O)N1CCC(CNC(=O)C(C)(CC)CO)(C(C)(C)C)C1
66135,CCCc1ncc(CNC(=O)Nc2cccnc2)o1
66331,CC(NC(=O)c1cccnc1C1CC1)C1CCNCC1
66538,CCNC(=O)N1CCC(C(=O)NC(C)c2cn[nH]c2)CC1
66949,Fc1nccc(Sc2ncc[nH]2)n1
66955,O=C(O)c1nccc(Sc2ncc[nH]2)n1
67126,CC(CC(=O)NCC1CCN(CC(=O)N(C)C)C1)c1ccncc1
67150,N#CCC(=O)NC1C2CN(C(=O)CCn3cncn3)CC21
67457,CC(C)(C(=O)N1CC2C(C1)C2NC(=O)CC#N)N1CCCCC1
68683,CCC(C)C(NC(=O)c1ccc2c(c1)OCO2)C(=O)Nc1cccc(N2CCCC2)c1
68883,CC(C)N(Cc1cccnc1)Cc1n[nH]c2ccccc12
69028,CC(C(=O)NCCN1CCCC1)N1CCc2ccccc21
69067,CC(NC(=O)c1ccc2c(c1)CCN2)C1(O)CCNC1
69074,O=C(CN1CCCC1)c1ccc2c(c1)CCN2
69262,O=C(NCC(=O)N1CCc2ccccc21)c1cnc(-c2ncccn2)s1
69436,CC(=O)NC(C)C1CCN(C(=O)NCCc2ccccn2)CC1
70091,CCC(=O)N1CCC1CNC(=O)Cc1ccc(=O)[nH]c1
70596,CCC(F)C(=O)N(C)CC1CCN(C(=O)C(C)(C)c2cnco2)C1
70623,CC(NC(=O)NCc1ccccc1N1CCCC1)c1ncco1
71025,CCn1ncc2ccc(NC(=O)N(C)C(C)c3ccncc3)cc21
72020,CC(C(=O)N1CC2CCCN(C(=O)CCF)C2C1)n1ccnc1
72495,O=C(NCCc1cocn1)c1ccnc(OCC(F)(F)F)c1
72578,CCC(=O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)CCN3)c1
72721,O=S(=O)(N1CCCC1)N1CCc2ccc(Br)cc21
72837,FC(F)C(F)(F)COc1cc(NCc2cncnc2)ccn1
73035,O=C(NCc1nnc2n1CCCC2)c1cncc(N2CCCC2)n1
73290,Nc1ccncc1C(=O)CCC1CCNCC1
74188,O=C(c1ccc2cn[nH]c2c1)N1CCC(c2ccno2)C1
74411,Cc1nccn1CC(=O)NCCC(NC(=O)CN1CCCC1)C(C)C
74534,CCC(F)(F)CC(=O)N(C)CC1CCN(C(=O)Cc2cccnc2)C1
75041,O=C(c1cccc2[nH]ncc12)N1C2CCC1CN(c1ncccn1)CC2
75046,CN(CCc1ncccn1)C(=O)c1cc(Br)c2[nH]ncc2c1
75048,O=C(Cc1ccc2cn[nH]c2c1)NCC(O)CNc1ncccn1
75326,O=C(NCCN1CCc2ccccc21)C1CNC2(CC2)CO1
75387,CC(NC(=O)c1ccc2c(c1)CCN2)c1ncccc1Cl
76291,CCS(=O)(=O)N1CC(CNC(=O)CC(C(F)F)n2ccnc2)C1
76407,O=C1NCCC1N1CCCN(C(=O)CC2CCS(=O)(=O)C2)CC1
76428,CC1(C(=O)NCCN2CCCC2=O)CCCS1(=O)=O
76437,O=C(NCC1CCCS1(=O)=O)c1ccccc1N1CCCC1=O
76574,COc1cnccc1CNS(=O)(=O)c1cnc2cccnn12
77581,CC(NC(=O)c1ccon1)C1CN(C(=O)CC(O)CN(C)C)C1
77791,CCC(=O)c1ccccc1Sc1ccncn1
78261,O=C(NCc1ccc(N2CCCC2=O)cc1)NCc1ccc2c(c1)OCO2
78532,CC(C)COC1CN(C(=O)CC(C)N2CCc3ccccc32)C1
78609,CC(S)C(=O)N1CC(OCc2ccccc2)C1
79153,CC(CC(=O)Nc1cnn(C2CCNCC2)c1)n1ccnc1
79400,CC(NC(=O)c1c[nH]c2ccccc12)C1(C)CC1
79657,CCc1cccc2sc(NC(=O)C(O)c3c[nH]cn3)nc12
80825,CCC1CCC(C(=O)NCCN(CC)C(=O)c2cc[nH]n2)O1
81434,CC(CNC(=O)c1ccn(C2CCCC2)n1)N(C)c1ncccn1
82401,CC(CNC(=O)Cc1cnns1)N(C)C(=O)CCc1ncccn1
82412,CN(C(=O)Cn1cccn1)C(CNCc1cncs1)C1CC1
82527,CC(C)(C)c1nnc2n1CC(C(=O)Nc1ccncn1)CC2
82633,N#CCS(=O)(=O)NCc1cncs1
82666,c1ccc2c(c1)C(NCc1ccc(-c3cnco3)cc1)CCC21CC1
82705,CN(CC(O)CNCc1cn(C(C)(C)C)nn1)C(=O)c1cc[nH]n1
82790,O=S1(=O)Cc2c(cccc2-c2cnc(-c3ccccc3)o2)N1
83456,CCC(CC)C(CCNC(=O)c1cn[nH]c1)OC
83786,CC(NC(=O)c1cccc2[nH]ncc12)C(C)(C)NC(=O)CO
84541,CC(C)(C)N1CCC(NC(=O)NNC(=O)c2cn[nH]c2)CC1
84544,CC(C)(C)N1CCC(NC(=O)NNC(=O)c2cn[nH]c2)C1
84716,O=C(Cc1cnc2ccccc2c1)N1CCCC(N2CCNC2=O)C1
85352,O=C(CCCF)NCC(CO)NC(=O)c1ncccn1
85390,CCC(SC)C(=O)NCC(NC(=O)c1ncccn1)C(C)C
86181,CC(C)(CNS(=O)(=O)c1cnc2cccnn12)C(F)(F)F
86222,Cc1cn2nc(C(=O)NS(=O)(=O)CCC(C)(C)C)cc(C)c2n1
86322,CC(CNC(=O)CC1CCCC(=O)N1)Nc1nc2ccccc2s1
87026,CN(CC1CCC(=O)N1)C(=O)c1cnc2cccnn12
87625,CC(CCNC(=O)Cc1cn[nH]c1)NC(=O)C1(O)CCOCC1
87747,O=C(CC1NCc2ccccc21)Nc1cccc2cn[nH]c12
88601,CC(NCc1ncccn1)c1cnc2ccsc2c1
89709,O=C(Nc1n[nH]c2cc(F)ccc12)c1cccn2cnnc12
91081,CC(C)(C(=O)O)n1ccc(NC(=O)c2ccc3cccnc3c2)n1
91439,CCc1cc(COC(=O)c2ccc3c(c2)NS(=O)(=O)C3)no1
91922,Cc1cc(N2N=C(C(C)NC(=O)OC(C)(C)C)CC2=O)ccn1
92303,CCNC(=O)C(C)NC(=O)c1ccc(C(=O)N(CC)CC)cc1
92775,CC(CO)C(=O)N1CCCC1CNC(=O)Cc1n[nH]c(=O)s1
92873,CNS(=O)(=O)CC(=O)N1CCC(NCCN2CCNC2=O)C1
92920,O=C(CCCc1nc2ccccc2s1)NC1CCCOC1
92925,CC1CCOCC1NCCNc1ccc2ccccc2n1
93118,CC(C1CC1)N(C(=O)c1cccc2cc[nH]c12)C1CC1
94229,CCOC(=O)N1CCN(C(=O)CNC(=O)c2cc3ccccc3[nH]2)CC1
94391,CC(NC(=O)CSC(F)(F)F)C(CO)NC(=O)C1CNC(=O)N1
94714,CCC(=O)NC12CCC(CNC(=O)C3CNC(=O)N3)(CC1)OC2
94799,N#CCC(=O)NC1(CNC(=O)CCC2CCC(=O)N2)CC1
95588,C=CCN1CC(NCC(c2cccnc2)N(C)C)CCC1=O
96113,COCC(OC)C(=O)N1CCCC1CNC(=O)CN1CCCC1=O
96278,O=C(C1Cc2ccccc2CN1)N1CCN(c2ccc3[nH]ncc3c2)C(=O)C1
96564,CCN1CCCC(NC(=O)c2ccc3c(c2)CCN3)C1=O
97204,O=C(NCc1ccno1)c1cn(-c2ccccc2)cn1
97238,O=CCCc1c(Br)n[nH]c1Br
97354,C=C(Cn1ccnc1)C(=O)Nc1cnn(CC(=O)N(C)C)c1
97404,CC(NCCn1ncc2ccccc21)c1c[nH]cn1
98152,CC(c1nc2ccccc2o1)N1CCN(C2CCS(=O)(=O)C2)CC1
