A0732a,Cc1cc(C)c(NC(=O)CO)c(C)c1,../../aligned_files/A0732a/A0732a_ligand.sdf,../../aligned_files/A0732a/A0732a_apo-desolv.pdb
A0739a,Cc1ccc(OCC(=O)N2CCOCC2)c(C)c1,../../aligned_files/A0739a/A0739a_ligand.sdf,../../aligned_files/A0739a/A0739a_apo-desolv.pdb
A0812a,Cn1nc(C(N)=O)c2ccccc21,../../aligned_files/A0812a/A0812a_ligand.sdf,../../aligned_files/A0812a/A0812a_apo-desolv.pdb
A0831a,Nc1cccc(OCc2ccccc2)c1,../../aligned_files/A0831a/A0831a_ligand.sdf,../../aligned_files/A0831a/A0831a_apo-desolv.pdb
A0836a,COc1ccc(C(N)c2ccccc2)cc1,../../aligned_files/A0836a/A0836a_ligand.sdf,../../aligned_files/A0836a/A0836a_apo-desolv.pdb
A0836b,COc1ccc(C(N)c2ccccc2)cc1,../../aligned_files/A0836b/A0836b_ligand.sdf,../../aligned_files/A0836b/A0836b_apo-desolv.pdb
A0853a,O=C(NC1CC1)c1ccc2c(c1)OCO2,../../aligned_files/A0853a/A0853a_ligand.sdf,../../aligned_files/A0853a/A0853a_apo-desolv.pdb
A0863a,CCN(CC)C(=O)c1ccc(N)cc1,../../aligned_files/A0863a/A0863a_ligand.sdf,../../aligned_files/A0863a/A0863a_apo-desolv.pdb
A0875a,CCS(=O)(=O)N1CCC(C(=O)O)CC1,../../aligned_files/A0875a/A0875a_ligand.sdf,../../aligned_files/A0875a/A0875a_apo-desolv.pdb
A0875b,CCS(=O)(=O)N1CCC(C(=O)O)CC1,../../aligned_files/A0875b/A0875b_ligand.sdf,../../aligned_files/A0875b/A0875b_apo-desolv.pdb
A0884a,CC(=O)Nc1cccc(NC(N)=O)c1,../../aligned_files/A0884a/A0884a_ligand.sdf,../../aligned_files/A0884a/A0884a_apo-desolv.pdb
A0900a,Nc1ccc(-c2ncno2)cc1,../../aligned_files/A0900a/A0900a_ligand.sdf,../../aligned_files/A0900a/A0900a_apo-desolv.pdb
A0911a,CN(C(=O)C1CCNC1)c1ccccc1,../../aligned_files/A0911a/A0911a_ligand.sdf,../../aligned_files/A0911a/A0911a_apo-desolv.pdb
A0922a,Cc1ccccc1OCC(=O)N(C)C,../../aligned_files/A0922a/A0922a_ligand.sdf,../../aligned_files/A0922a/A0922a_apo-desolv.pdb
A0926a,COCC(=O)N1CCCC(C(N)=O)C1,../../aligned_files/A0926a/A0926a_ligand.sdf,../../aligned_files/A0926a/A0926a_apo-desolv.pdb
A1019a,COc1cc(Br)ccc1CC(=O)O,../../aligned_files/A1019a/A1019a_ligand.sdf,../../aligned_files/A1019a/A1019a_apo-desolv.pdb
A1068a,Nc1ncccn1,../../aligned_files/A1068a/A1068a_ligand.sdf,../../aligned_files/A1068a/A1068a_apo-desolv.pdb
A1068b,Nc1ncccn1,../../aligned_files/A1068b/A1068b_ligand.sdf,../../aligned_files/A1068b/A1068b_apo-desolv.pdb
A1068c,Nc1ncccn1,../../aligned_files/A1068c/A1068c_ligand.sdf,../../aligned_files/A1068c/A1068c_apo-desolv.pdb
A1080a,CCC(=O)NO,../../aligned_files/A1080a/A1080a_ligand.sdf,../../aligned_files/A1080a/A1080a_apo-desolv.pdb
A1081a,O=C1NCCN1,../../aligned_files/A1081a/A1081a_ligand.sdf,../../aligned_files/A1081a/A1081a_apo-desolv.pdb
A1081b,O=C1NCCN1,../../aligned_files/A1081b/A1081b_ligand.sdf,../../aligned_files/A1081b/A1081b_apo-desolv.pdb
A1084a,NC(=O)C1(N)CC1,../../aligned_files/A1084a/A1084a_ligand.sdf,../../aligned_files/A1084a/A1084a_apo-desolv.pdb
A1105a,c1ccc(-c2ccncc2)cc1,../../aligned_files/A1105a/A1105a_ligand.sdf,../../aligned_files/A1105a/A1105a_apo-desolv.pdb
A1105b,c1ccc(-c2ccncc2)cc1,../../aligned_files/A1105b/A1105b_ligand.sdf,../../aligned_files/A1105b/A1105b_apo-desolv.pdb
A1109a,O=C(O)c1cnc(-c2ccccc2)s1,../../aligned_files/A1109a/A1109a_ligand.sdf,../../aligned_files/A1109a/A1109a_apo-desolv.pdb
A1128a,Oc1nnc(-c2ccccc2)o1,../../aligned_files/A1128a/A1128a_ligand.sdf,../../aligned_files/A1128a/A1128a_apo-desolv.pdb
A1140a,O=C(CN1CCCC1)c1ccccc1Cl,../../aligned_files/A1140a/A1140a_ligand.sdf,../../aligned_files/A1140a/A1140a_apo-desolv.pdb
A1145a,Fc1ccc(CC2CCCNC2)cc1,../../aligned_files/A1145a/A1145a_ligand.sdf,../../aligned_files/A1145a/A1145a_apo-desolv.pdb
A1145b,Fc1ccc(CC2CCCNC2)cc1,../../aligned_files/A1145b/A1145b_ligand.sdf,../../aligned_files/A1145b/A1145b_apo-desolv.pdb
A1146a,Oc1cnc(-c2ccccc2)nc1,../../aligned_files/A1146a/A1146a_ligand.sdf,../../aligned_files/A1146a/A1146a_apo-desolv.pdb
