id,smiles,tags
99696,C#Cc1ccc(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99697,Cc1ccc(F)cc1N(C)C(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99698,CCc1ccc(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99699,Cc1cc(Br)c(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99700,Cc1c(Br)cc(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99701,O=C(Nc1cc(F)ccc1CO)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99702,Cc1cc(O)c(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99703,Cc1c(F)cc(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99704,N#Cc1ccc(F)cc1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99705,Cc1ccc(F)c(Br)c1NC(=O)c1cc[n+]([O-])cc1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99706,O=C(c1cc[n+]([O-])cc1)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99707,N#Cc1ccc(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99708,O=C(c1ccncc1S)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99709,Cc1cc(O)c(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
